epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.5178443789482117,0.45365853658536587,0.2072126162527948,0.32654955199119584,0.16042172409493666
2,1.8776465058326721,0.49853658536585366,0.24982796985304323,0.38541132005039436,0.21527419441856327
3,1.6709772050380707,0.5102439024390244,0.25666703442503314,0.4021733447503837,0.21100605960478133
4,1.5541242063045502,0.551219512195122,0.3014586680403439,0.46407178141857863,0.26681677053108804
5,1.4641765356063843,0.5795121951219512,0.32619139567538574,0.5009443958690588,0.29915129807072305
6,1.3748969435691833,0.5892682926829268,0.3428140197035695,0.5198844229044697,0.30435459125521735
7,1.2901507914066315,0.6126829268292683,0.36744813463888326,0.54491265074052,0.3468751196323687
8,1.276895672082901,0.6214634146341463,0.3593762007302399,0.5523140758218081,0.3387484431338782
9,1.1959644854068756,0.64,0.3952931101778017,0.5762821044235376,0.38155328163877744
10,1.1689524352550507,0.6507317073170732,0.39390588024849216,0.5915816513924845,0.3845680953144106
11,1.1535296738147736,0.688780487804878,0.435709085810296,0.6408261410683548,0.42721427410460194
12,1.1108984649181366,0.6809756097560976,0.44978693435616757,0.6254471334846408,0.4490883286910743
13,1.0745363235473633,0.7151219512195122,0.4748752227939008,0.6704219985883094,0.4764252565060577
14,1.1613843142986298,0.713170731707317,0.46635055815723425,0.6661766677042681,0.472801032967063
15,1.1445599496364594,0.7034146341463414,0.45844810261515767,0.6576565293007997,0.4615594693699864
16,1.088896483182907,0.7004878048780487,0.4519126416767203,0.6541094121151565,0.45401296415723225
17,1.0789886713027954,0.6926829268292682,0.4478874709817354,0.6427101246240363,0.4529571827450172
18,1.0755214393138885,0.7375609756097561,0.49556041681581564,0.6994714796281502,0.48960230406576455
19,1.0297113060951233,0.7180487804878048,0.46439222589291707,0.6747275166959849,0.46504328856314403
20,0.9909572750329971,0.7346341463414634,0.49484545605485303,0.6950856067938602,0.4933481449063244
21,1.0056581795215607,0.7463414634146341,0.505035551485504,0.7093242033138132,0.5003139000008077
22,1.028725489974022,0.728780487804878,0.488924152829131,0.686123796872143,0.4897537745259424
23,1.0293077528476715,0.735609756097561,0.5089123552005224,0.6982271148545808,0.5012801400345519
24,1.0504702627658844,0.7102439024390244,0.4617006761099123,0.6659259259259259,0.46436844562184887
25,0.9839923679828644,0.7268292682926829,0.47282223160706555,0.6845911223940303,0.4733989499953186
26,1.0133992433547974,0.7424390243902439,0.5079320121703912,0.7028228534277505,0.5083091611043954
27,0.9707967042922974,0.7209756097560975,0.4955948139094624,0.682442533093572,0.49039082330469047
28,1.030066043138504,0.7531707317073171,0.5006141317668675,0.7151689490494831,0.5051604599221932
29,0.9711474925279617,0.7385365853658536,0.48914162356765656,0.7004558044184677,0.49121967819617307
30,0.9751006960868835,0.7346341463414634,0.492082540602836,0.6937710752062212,0.5000093244411818
