shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
10,1,1,2.792372131347656,0.11875,2.6234256616780454,0.19014084507042253,0.2232142857142857,0.139756624348101,0.15115723888769328,0.15217957976967667
10,1,2,2.236971545219421,0.39375,2.182317488630053,0.45774647887323944,0.4660714285714286,0.4199469496021221,0.3714857510910143,0.3792472168306119
10,1,3,1.7746265649795532,0.66875,1.8060821294784546,0.6338028169014085,0.675,0.6081511356399916,0.5908099083600348,0.5624149202178795
10,1,4,1.3888224720954896,0.81875,1.4982723719637159,0.7183098591549296,0.75,0.6985138004246284,0.6676872662940774,0.6569908993316311
10,1,5,1.074928194284439,0.9,1.2594031884636678,0.7605633802816901,0.7875000000000001,0.7438862659805845,0.7202129699041194,0.7246531116290547
10,1,6,0.8298854112625123,0.94375,1.075375064997606,0.7746478873239436,0.8,0.7589134125636672,0.7445239787965507,0.7510792138884084
10,1,7,0.6429910778999328,0.975,0.9429915052064708,0.8169014084507042,0.8375,0.8041171477079796,0.7917994885241066,0.8043473938631192
10,1,8,0.5008208841085434,0.975,0.845304551258893,0.8169014084507042,0.8375,0.8041171477079796,0.7955028202165687,0.808520161967302
10,1,9,0.4033199578523636,0.98125,0.7674363347846018,0.8380281690140845,0.85625,0.826737400530504,0.8134545777953369,0.8317932197828075
10,1,10,0.32154607474803926,0.9875,0.7138470554016005,0.8380281690140845,0.85625,0.826737400530504,0.8134545777953369,0.8317932197828075
10,1,11,0.2646934390068054,0.9875,0.674573796735683,0.8450704225352113,0.8625,0.8342441767920624,0.8219072497420021,0.8399089064832752
10,1,12,0.21955253630876542,0.9875,0.6466402176400305,0.8450704225352113,0.8625,0.8342441767920624,0.8219072497420021,0.8399089064832752
10,1,13,0.18650425225496292,0.9875,0.6245220740076521,0.8450704225352113,0.8625,0.8342441767920624,0.8219072497420021,0.8399089064832752
10,1,14,0.16036624163389207,0.99375,0.6089638882959393,0.852112676056338,0.8687499999999999,0.8417785323924232,0.8303106110865399,0.8493774826461348
10,1,15,0.13967576622962952,0.99375,0.598071320795677,0.852112676056338,0.8687499999999999,0.8417785323924232,0.8303106110865399,0.8493774826461348
10,1,16,0.12284048944711685,1.0,0.5874792177912215,0.852112676056338,0.8687499999999999,0.8417785323924232,0.8303106110865399,0.8493774826461348
10,1,17,0.10941228494048119,1.0,0.5815417355215046,0.8591549295774648,0.875,0.849312887992784,0.8381365484790407,0.8581954402714879
10,1,18,0.09820804484188557,1.0,0.5757218569936887,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,19,0.08865030780434609,1.0,0.5716440018633722,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,20,0.08057879954576493,1.0,0.5717266701476674,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,21,0.07336919903755187,1.0,0.5675238568178365,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,22,0.0673184771090746,1.0,0.5665100015385051,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,23,0.06218377575278282,1.0,0.5650270312604769,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,24,0.05723059326410294,1.0,0.5650880806882617,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,25,0.05293655470013618,1.0,0.5637737122220052,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,26,0.049068637937307355,1.0,0.5642447517791265,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,27,0.04574556034058332,1.0,0.5646225138449333,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
10,1,28,0.04260240774601698,1.0,0.5646043864774032,0.8661971830985915,0.88125,0.8568472435931448,0.8447677097154651,0.8656671712421069
