epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.6135261531703726,0.1790633608815427,0.14635416666666667,0.11254953114616917,0.07546735018844553
2,2.302033572157552,0.21212121212121213,0.16130952380952382,0.1413329363307032,0.09645564917390687
3,2.1405402438371306,0.25068870523415976,0.18958333333333333,0.18318318318318316,0.11452276966799216
4,2.043065135472405,0.25895316804407714,0.19583333333333336,0.19225233273774078,0.10686859651642933
5,2.02481614919405,0.19834710743801653,0.15,0.12612612612612617,0.07025536809222595
6,2.0077287382330775,0.25068870523415976,0.19114583333333335,0.18375040301579837,0.12385933393041759
7,1.9913781483968098,0.2396694214876033,0.1861111111111111,0.17137682058407555,0.12302504272914354
8,1.8860627021999727,0.23415977961432508,0.17708333333333334,0.16560003968844572,0.10910309567622513
9,1.8522235171525603,0.2369146005509642,0.1796875,0.16897252801745521,0.11284119968749579
10,1.867341343364768,0.27548209366391185,0.22499999999999998,0.21187280202090253,0.16907759785112153
