dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,1,0.005982374306768179,0.05000000074505806,2.6927798271179197,2.592503380775452,0.5013823360204697,0.25,2.2983534216880797,0.43125,0.43125,0.3933333333333333,0.35587159740385543,0.3558715974038555
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,2,0.012248803861439228,0.10000000149011612,2.1485806465148927,2.0783153653144835,0.35132642537355424,0.5125,1.8363328218460082,0.6,0.6000000000000001,0.5733333333333333,0.5346020695126986,0.5346020695126986
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,3,0.018917500972747803,0.15000000596046448,1.7119579315185547,1.634314274787903,0.3882182389497757,0.73125,1.4307888507843018,0.80625,0.80625,0.7933333333333333,0.7611868028522628,0.7611868028522627
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,4,0.026053031906485558,0.20000000298023224,1.3406659722328187,1.2503775715827943,0.45144195631146433,0.8875,1.0882591545581817,0.93125,0.9312499999999999,0.9266666666666666,0.929848939003519,0.929848939003519
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,5,0.03377978131175041,0.25,0.9865985870361328,0.9300744354724884,0.2826207675039768,0.98125,0.812281745672226,0.96875,0.96875,0.9666666666666667,0.9684818105870738,0.9684818105870736
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,6,0.04213545471429825,0.30000001192092896,0.7598818004131317,0.6803083896636963,0.3978670254349709,0.99375,0.6037714749574661,0.96875,0.96875,0.9666666666666667,0.9684818105870738,0.9684818105870736
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,7,0.0511433370411396,0.3499999940395355,0.5956726223230362,0.49783159494400026,0.4892051711678505,0.99375,0.4571026623249054,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,8,0.06079766899347305,0.4000000059604645,0.4692376762628555,0.3733135461807251,0.479620623588562,0.99375,0.357130178809166,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,9,0.0709487721323967,0.44999998807907104,0.3593162029981613,0.2898626908659935,0.34726756140589715,0.99375,0.29125011116266253,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,10,0.0817253589630127,0.5,0.31520271897315977,0.23209570199251175,0.41553507894277575,0.99375,0.24494116008281708,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,11,0.09312674403190613,0.550000011920929,0.2690534681081772,0.19413667917251587,0.3745839297771454,0.99375,0.21086348816752434,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,12,0.10512929409742355,0.6000000238418579,0.22772712260484695,0.1649589441716671,0.3138408899307251,0.99375,0.18598100394010544,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,13,0.1176333874464035,0.6499999761581421,0.21180672496557235,0.14340292364358903,0.34201898872852327,0.99375,0.16675517708063126,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,14,0.1305588185787201,0.699999988079071,0.24138531237840652,0.1279851369559765,0.5670008718967438,0.9875,0.15490275844931603,0.96875,0.96875,0.9666666666666667,0.9676926691729324,0.9676926691729324
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,15,0.14452776312828064,0.75,0.2035653844475746,0.1130128599703312,0.452762608230114,0.9875,0.13982222452759743,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,16,0.15917110443115234,0.800000011920929,0.19019615277647972,0.10286912359297276,0.43663514107465745,0.9875,0.12876840122044086,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,17,0.17462025582790375,0.8500000238418579,0.18686560690402984,0.09037344604730606,0.4824607752263546,0.99375,0.1172103725373745,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,18,0.19069591164588928,0.8999999761581421,0.16394634991884233,0.08192036561667919,0.4101299077272415,0.99375,0.10721691884100437,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,19,0.20707303285598755,0.949999988079071,0.14048603400588036,0.07582821063697338,0.32328911051154136,0.99375,0.10170040018856526,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,20,0.22453846037387848,1.0,0.15323493033647537,0.0678102046251297,0.42712362557649614,0.99375,0.09847149774432182,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,2,21,0.23110738396644592,1.0,0.127609796077013,0.06287267208099365,0.32368561029434206,0.99375,0.089687904343009,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
