dataset,model,shot,seed,OA,AA,Kappa,Macro-F1,Weighted-F1,best_epoch,train_time_seconds,test_time_seconds,trainable_parameters,encoder_feature_dim,spectral_dim,train_size,validation_size,test_size
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,0,0.7296488427773344,0.8332404534843098,0.6979638143503879,0.6600389687010003,0.7462449303309696,12,9.519826889038086,16.54658603668213,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,1,0.6833599361532322,0.7800310070759124,0.6463395669604461,0.5966874030392382,0.6709882524567585,8,7.652633905410767,16.740599155426025,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,2,0.6875498802873105,0.8030453655520677,0.648981884644023,0.6047210785889044,0.6854284528061769,22,13.5711669921875,16.671275854110718,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,3,0.7098962490023942,0.8266460232714672,0.6760149019537407,0.6476253265096166,0.7339462829304786,19,12.292951107025146,16.675671815872192,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,4,0.7364325618515563,0.8270822706645863,0.7030713872748962,0.6310121271181915,0.7459771812144819,22,13.727768898010254,16.482154846191406,2100,32,30,80,145,10024
