class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.25196850393700787,0.9696969696969697,0.4,33
1,Corn-notill,0.8037578288100209,0.2724699221514508,0.4069767441860465,1413
2,Corn-mintill,0.5111111111111111,0.5361963190184049,0.5233532934131736,815
3,Corn,0.9523809523809523,0.9009009009009009,0.9259259259259259,222
4,Grass-pasture,0.8953771289537713,0.7863247863247863,0.8373151308304891,468
5,Grass-trees,0.9089347079037801,0.7398601398601399,0.8157286044718581,715
6,Grass-pasture-mowed,0.25,1.0,0.4,19
7,Hay-windrowed,0.8621973929236499,1.0,0.926,463
8,Oats,0.06091370558375635,1.0,0.11483253588516747,12
9,Soybean-notill,0.7128927410617552,0.6875653082549634,0.7,957
10,Soybean-mintill,0.825812274368231,0.75,0.7860824742268041,2440
11,Soybean-clean,0.4808259587020649,0.2820069204152249,0.3555070883315158,578
12,Wheat,0.5307262569832403,1.0,0.6934306569343066,190
13,Woods,0.7745819397993311,0.9264,0.8437158469945355,1250
14,Buildings-Grass-Trees-Drives,0.45792079207920794,0.9973045822102425,0.6276505513146734,371
15,Stone-Steel-Towers,0.1897810218978102,1.0,0.31901840490797545,78
