dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,1,1.0,1.0,2.1858866029315527,2.0681030962202285,0.559595090813107,0.11729022496276431,0.34444444444444444,1.867230584886339,0.4,0.4,0.32499999999999996,0.30782282851248366,0.30782282851248366
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,2,1.0,1.0,1.7936221467124092,1.6613438765207926,0.6287247571680281,0.13066673278808594,0.4444444444444444,1.550946511162652,0.5,0.5,0.4375,0.3956591556591557,0.3956591556591556
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,3,1.0,1.0,1.4316735770967273,1.3223276747597588,0.5083445191383362,0.15353945228788587,0.6888888888888889,1.2773187160491943,0.7111111111111111,0.7111111111111111,0.675,0.6797354062059945,0.6797354062059944
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,4,1.0,1.0,1.185391949282752,1.0324762847688462,0.7167449752489726,0.19133364160855612,0.9222222222222223,1.0544820812013413,0.8444444444444444,0.8444444444444444,0.825,0.8381701107505388,0.8381701107505388
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,5,1.0,1.0,0.90768877002928,0.7945681399769253,0.5061091343561809,0.23797617223527695,1.0,0.8762040548854404,0.8888888888888888,0.8888888888888888,0.875,0.8859269385585175,0.8859269385585175
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,6,1.0,1.0,0.7328458984692892,0.6133845422003005,0.5259065432680978,0.28560069269604155,1.0,0.7338213602701823,0.8888888888888888,0.8888888888888888,0.875,0.8859269385585175,0.8859269385585175
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,7,1.0,1.0,0.5756153676244947,0.470302771197425,0.443531796336174,0.3321248041258918,1.0,0.625948875480228,0.8888888888888888,0.8888888888888888,0.875,0.8874901901217691,0.8874901901217691
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,8,1.0,1.0,0.4933242274655236,0.367284447617001,0.5372580601109399,0.3717633326848348,1.0,0.5445203880469004,0.9,0.8999999999999999,0.8875,0.8993638284659957,0.8993638284659956
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,9,1.0,1.0,0.4069336493810018,0.290973785188463,0.4790935304429796,0.4028229806158278,1.0,0.48358519938257005,0.9,0.8999999999999999,0.8875,0.8993638284659957,0.8993638284659956
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,10,1.0,1.0,0.36471380790074664,0.23292001850075192,0.5523226320743561,0.426585277583864,1.0,0.43886095219188265,0.9,0.8999999999999999,0.8875,0.8993638284659957,0.8993638284659956
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,11,1.0,1.0,0.3399025579293569,0.19083338015609316,0.634265993701087,0.4443196992079417,1.0,0.40443205899662443,0.9,0.8999999999999999,0.8875,0.8993638284659957,0.8993638284659956
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,12,1.0,1.0,0.28865839971436397,0.15924754076533848,0.5330760167704688,0.4559131297800276,1.0,0.37820374104711746,0.9111111111111111,0.911111111111111,0.9,0.9104268395290068,0.9104268395290066
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,13,1.0,1.0,0.28344648083051044,0.1355166299475564,0.6240617540147569,0.46234993272357516,1.0,0.3573979569805993,0.9111111111111111,0.911111111111111,0.9,0.9104268395290068,0.9104268395290066
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,14,1.0,1.0,0.24615980585416158,0.11706328574154112,0.5292962319321103,0.4647454778353373,1.0,0.3404928478929732,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,15,1.0,1.0,0.24279247853491043,0.10205218907859591,0.5876216610272725,0.46431927680969237,1.0,0.327249871691068,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,16,1.0,1.0,0.2487597107887268,0.09045908169613945,0.6761036780145433,0.4615977863470713,1.0,0.3149651500913832,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,17,1.0,1.0,0.2269288718700409,0.08078851981295479,0.6164413770039876,0.457041503323449,1.0,0.3054940405819151,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,18,1.0,1.0,0.20128490792380438,0.07269245485464731,0.5302258057726754,0.45094572769271,1.0,0.2970524463388655,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,19,1.0,1.0,0.2194233947330051,0.06605395211113824,0.6558903151088291,0.44382759663793775,1.0,0.28976655304431914,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,20,1.0,1.0,0.189226742916637,0.060175316698021356,0.5362966259320577,0.4358419848812951,1.0,0.2837994224495358,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,21,1.0,1.0,0.1913367556201087,0.05524445490704642,0.5737914072142707,0.42668034699228075,1.0,0.2773153030210071,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,22,1.0,1.0,0.1621844814883338,0.050928645581007,0.4519167102045483,0.4174498624271817,1.0,0.27221067912048763,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,23,1.0,1.0,0.19349756489197414,0.04721222437090344,0.6294549307889409,0.407887030310101,1.0,0.26845587491989137,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
pavia_university,spectral_qnn_confguard_gated_supcon,10,3,24,1.0,1.0,0.17024878561496734,0.04390677751766311,0.5323600219355689,0.39740011029773287,1.0,0.26460982826020985,0.9222222222222223,0.9222222222222223,0.9125,0.921782570905378,0.9217825709053777
