epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.625898805859989,0.1349862258953168,0.13125,0.05768070172537787,0.09213261203898251
2,2.3770127276743738,0.1652892561983471,0.125,0.09096243646431679,0.0840804786274079
3,2.287470286214319,0.22589531680440772,0.17083333333333334,0.1565190067063036,0.12129276297817543
4,2.090030333884163,0.2892561983471074,0.225,0.22607035724025093,0.17291887422387514
5,2.0466277665014765,0.2727272727272727,0.2140625,0.20846445474143271,0.15943135596285113
6,2.0130891514218545,0.29476584022038566,0.22395833333333331,0.23153638145327338,0.16343068853572174
7,2.0189867052493344,0.24793388429752067,0.18906250000000002,0.18070884694560885,0.1219733945876173
8,1.9650778980622936,0.24793388429752067,0.18802083333333333,0.18030224075039092,0.12255054028863552
9,1.8973583541297387,0.2892561983471074,0.21927083333333333,0.22537902285303102,0.14263226848754984
10,1.8032578804604606,0.33608815426997246,0.2578125,0.2767788497309094,0.1849171531150936
