dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_gated_supcon,10,3,1,2.79364218711853,2.707814860343933,0.42913655638694764,0.16875,2.333324503898621,0.36875,0.36874999999999997,0.32666666666666666,0.26570359465096305,0.2657035946509631
salinas,spectral_qnn_gated_supcon,10,3,2,2.189527690410614,2.0923888087272644,0.4856943994760513,0.44375,1.794161570072174,0.6375,0.6375,0.6133333333333333,0.5535381996779056,0.5535381996779055
salinas,spectral_qnn_gated_supcon,10,3,3,1.6561455249786377,1.5685381293296814,0.43803713470697403,0.74375,1.334748888015747,0.8,0.8,0.7866666666666666,0.7572542857845876,0.7572542857845876
salinas,spectral_qnn_gated_supcon,10,3,4,1.2269240260124206,1.1240940332412719,0.514149957895279,0.85625,0.9632618188858032,0.8625,0.8625,0.8533333333333333,0.8263108776552712,0.8263108776552712
salinas,spectral_qnn_gated_supcon,10,3,5,0.8871710658073425,0.7931067883968353,0.470321387052536,0.9,0.6811910629272461,0.93125,0.93125,0.9266666666666666,0.9104010025062657,0.9104010025062657
salinas,spectral_qnn_gated_supcon,10,3,6,0.6361031264066697,0.5454250454902649,0.4533904165029526,0.9375,0.4933314859867096,0.93125,0.93125,0.9266666666666666,0.9104010025062657,0.9104010025062657
salinas,spectral_qnn_gated_supcon,10,3,7,0.46146135926246645,0.3840402215719223,0.3871056497097015,0.9625,0.3732002407312393,0.9375,0.9375,0.9333333333333333,0.9313186813186813,0.9313186813186813
salinas,spectral_qnn_gated_supcon,10,3,8,0.3689147084951401,0.28175033032894137,0.4358218520879745,0.9875,0.3031737253069878,0.91875,0.91875,0.9133333333333333,0.9168797953964194,0.9168797953964194
salinas,spectral_qnn_gated_supcon,10,3,9,0.29314872473478315,0.22239461839199065,0.35377052128314973,0.99375,0.2567871183156967,0.93125,0.93125,0.9266666666666666,0.9296675191815857,0.9296675191815857
salinas,spectral_qnn_gated_supcon,10,3,10,0.2618513971567154,0.18230805695056915,0.3977167010307312,0.99375,0.22965895533561706,0.925,0.925,0.92,0.921875,0.921875
