0,1,2,3,4,5,6,7,8
0,0,0,6620,0,0,0,0,0
0,0,0,18638,0,0,0,0,0
0,0,0,2088,0,0,0,0,0
0,0,0,3053,0,0,0,0,0
0,0,0,493,841,0,0,0,0
0,0,0,5018,0,0,0,0,0
0,0,0,1285,34,0,0,0,0
0,0,0,3671,0,0,0,0,0
0,0,0,853,83,0,0,0,0
