dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,10,0,1,2.1791668679979113,0.15555555555555556,2.1962661849127874,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,10,0,2,2.0853294902377657,0.24444444444444444,2.189752875434028,0.1111111111111111,0.1111111111111111,0.0,0.025839793281653745,0.02583979328165375
pavia_university,10,0,3,2.04207288424174,0.43333333333333335,2.1870199998219806,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,10,0,4,1.9825465308295356,0.4111111111111111,2.178187131881714,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.14772607365199958,0.14772607365199958
pavia_university,10,0,5,1.931226740943061,0.5,2.1670935524834527,0.17777777777777778,0.17777777777777778,0.07499999999999996,0.10664572554816458,0.10664572554816457
pavia_university,10,0,6,1.9360900084177652,0.4222222222222222,2.148712168799506,0.2,0.19999999999999998,0.09999999999999998,0.12314657966831878,0.1231465796683188
pavia_university,10,0,7,1.8755457666185167,0.43333333333333335,2.1213746176825627,0.2111111111111111,0.2111111111111111,0.11250000000000004,0.12217823328934438,0.1221782332893444
pavia_university,10,0,8,1.8448722283045451,0.5,2.080567153294881,0.3333333333333333,0.3333333333333333,0.25,0.24508978675645343,0.2450897867564534
pavia_university,10,0,9,1.83605940606859,0.5555555555555556,2.0369676007164847,0.36666666666666664,0.36666666666666664,0.2875,0.2652378983024144,0.2652378983024144
pavia_university,10,0,10,1.763057952457004,0.5222222222222223,1.99839432504442,0.3888888888888889,0.3888888888888889,0.3125,0.29067103643374836,0.29067103643374825
pavia_university,10,0,11,1.8118488444222345,0.4888888888888889,1.9525742398367987,0.4444444444444444,0.4444444444444444,0.375,0.3426411799813335,0.3426411799813334
