dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,10,4,1,2.7761535167694094,0.0625,2.7675789833068847,0.125,0.125,0.06666666666666665,0.03125,0.03125
salinas,10,4,2,2.640724468231201,0.25,2.7483572006225585,0.11875,0.11875,0.06000000000000005,0.030454545454545456,0.030454545454545456
salinas,10,4,3,2.545486640930176,0.26875,2.711501884460449,0.225,0.22499999999999998,0.17333333333333334,0.15437181663837013,0.15437181663837013
salinas,10,4,4,2.465332841873169,0.325,2.6427574634552,0.40625,0.40625,0.3666666666666667,0.30855530594779634,0.3085553059477963
salinas,10,4,5,2.377651739120483,0.3875,2.549694299697876,0.63125,0.63125,0.6066666666666667,0.5716296869625043,0.5716296869625043
salinas,10,4,6,2.3301615715026855,0.45625,2.4427236557006835,0.6375,0.6375,0.6133333333333333,0.5706169983642557,0.5706169983642557
salinas,10,4,7,2.3160204887390137,0.49375,2.332732009887695,0.725,0.725,0.7066666666666667,0.672168741375593,0.6721687413755932
salinas,10,4,8,2.260652017593384,0.4875,2.2280538082122803,0.78125,0.78125,0.7666666666666666,0.7383206346985438,0.7383206346985439
salinas,10,4,9,2.2467440605163573,0.4125,2.131087327003479,0.79375,0.79375,0.78,0.7515520631329455,0.7515520631329454
salinas,10,4,10,2.1124162673950195,0.475,2.0588144779205324,0.75625,0.7562500000000001,0.74,0.6978942705844879,0.6978942705844879
salinas,10,4,11,2.048334527015686,0.58125,2.011967349052429,0.74375,0.7437499999999999,0.7266666666666667,0.6905069706793845,0.6905069706793844
salinas,10,4,12,2.0368627548217773,0.5625,1.9389858961105346,0.7375,0.7375,0.72,0.6875607591333398,0.6875607591333398
salinas,10,4,13,1.909191083908081,0.61875,1.847368597984314,0.8,0.8,0.7866666666666666,0.7724958539326492,0.7724958539326491
salinas,10,4,14,1.8730900764465332,0.6,1.7617761850357057,0.775,0.7749999999999999,0.76,0.7266741718880569,0.7266741718880569
salinas,10,4,15,1.8542305469512939,0.60625,1.6929768562316894,0.78125,0.78125,0.7666666666666666,0.7414602758352757,0.7414602758352759
salinas,10,4,16,1.8425179243087768,0.5875,1.6337495803833009,0.7875,0.7875,0.7733333333333333,0.7538929412091178,0.7538929412091177
salinas,10,4,17,1.7341589450836181,0.60625,1.592978262901306,0.8375,0.8374999999999999,0.8266666666666667,0.8097182361984994,0.8097182361984994
salinas,10,4,18,1.670530867576599,0.6375,1.5528623580932617,0.85,0.85,0.84,0.826157305027274,0.8261573050272741
salinas,10,4,19,1.6228627681732177,0.63125,1.4769657492637633,0.90625,0.90625,0.9,0.9043117346619669,0.9043117346619669
salinas,10,4,20,1.5731993198394776,0.6875,1.3884220361709594,0.90625,0.90625,0.9,0.903930754917597,0.903930754917597
salinas,10,4,21,1.500203800201416,0.6625,1.3144522428512573,0.875,0.875,0.8666666666666667,0.8654677559282822,0.8654677559282824
salinas,10,4,22,1.5124721288681031,0.69375,1.2532706379890441,0.90625,0.90625,0.9,0.9013419511774774,0.9013419511774774
salinas,10,4,23,1.3853366136550904,0.69375,1.210887622833252,0.95,0.95,0.9466666666666667,0.9478696741854636,0.9478696741854638
salinas,10,4,24,1.284386897087097,0.70625,1.1870335817337037,0.9125,0.9125000000000001,0.9066666666666666,0.9103617328458323,0.9103617328458323
salinas,10,4,25,1.224095630645752,0.73125,1.1481140851974487,0.91875,0.91875,0.9133333333333333,0.9171876186678818,0.9171876186678818
salinas,10,4,26,1.3426979780197144,0.69375,1.0549486517906188,0.95625,0.95625,0.9533333333333334,0.9550664065466697,0.9550664065466696
salinas,10,4,27,1.228338074684143,0.725,0.9530632019042968,0.925,0.925,0.92,0.9154589371980677,0.9154589371980675
salinas,10,4,28,1.22775399684906,0.71875,0.8786532282829285,0.925,0.925,0.92,0.9105751578528348,0.9105751578528348
salinas,10,4,29,1.1348965406417846,0.75,0.8484905600547791,0.91875,0.91875,0.9133333333333333,0.8977747398800031,0.897774739880003
salinas,10,4,30,1.140184473991394,0.7375,0.824053430557251,0.91875,0.91875,0.9133333333333333,0.8977747398800031,0.897774739880003
salinas,10,4,31,0.9869449377059937,0.7875,0.7609363436698914,0.91875,0.91875,0.9133333333333333,0.8977747398800031,0.897774739880003
salinas,10,4,32,1.0336516857147218,0.7875,0.7352306604385376,0.925,0.925,0.92,0.9105751578528348,0.9105751578528348
salinas,10,4,33,1.01655570268631,0.7375,0.7233115017414093,0.94375,0.94375,0.94,0.9376111218216481,0.9376111218216481
salinas,10,4,34,1.0453131198883057,0.73125,0.7106641530990601,0.925,0.925,0.92,0.9105751578528348,0.9105751578528348
salinas,10,4,35,0.9717761278152466,0.7875,0.676730614900589,0.925,0.925,0.92,0.9105751578528348,0.9105751578528348
salinas,10,4,36,0.9147837638854981,0.76875,0.6440652072429657,0.925,0.925,0.92,0.9105751578528347,0.9105751578528348
salinas,10,4,37,0.9875458717346192,0.75625,0.6201525747776031,0.925,0.925,0.92,0.9105751578528347,0.9105751578528348
salinas,10,4,38,0.9108528614044189,0.78125,0.580773514509201,0.94375,0.94375,0.94,0.9376111218216481,0.9376111218216481
salinas,10,4,39,0.8418842554092407,0.8,0.5377097010612488,0.925,0.925,0.92,0.9105751578528347,0.9105751578528348
salinas,10,4,40,0.8871841669082642,0.7625,0.49854702949523927,0.9,0.8999999999999999,0.8933333333333333,0.8836180871457641,0.8836180871457641
salinas,10,4,41,0.7986112594604492,0.80625,0.44667108058929444,0.9375,0.9375,0.9333333333333333,0.9232014204790975,0.9232014204790975
salinas,10,4,42,0.8403621792793274,0.79375,0.4279481112957001,0.9625,0.9624999999999999,0.96,0.9623110807321333,0.9623110807321332
salinas,10,4,43,0.7867536306381225,0.79375,0.43177411556243894,0.94375,0.94375,0.94,0.9433807613954673,0.9433807613954672
salinas,10,4,44,0.7289041876792908,0.81875,0.4115810602903366,0.96875,0.96875,0.9666666666666667,0.9686080732133364,0.9686080732133362
salinas,10,4,45,0.6867575764656066,0.8125,0.3952714383602142,0.95625,0.95625,0.9533333333333334,0.9541353383458646,0.9541353383458647
salinas,10,4,46,0.6886072397232056,0.8125,0.40003523230552673,0.93125,0.9312499999999999,0.9266666666666666,0.9250005233557864,0.9250005233557864
salinas,10,4,47,0.6624237298965454,0.825,0.37933998107910155,0.93125,0.9312499999999999,0.9266666666666666,0.9250005233557864,0.9250005233557864
salinas,10,4,48,0.752152943611145,0.79375,0.3530456036329269,0.9375,0.9375,0.9333333333333333,0.9312505233557865,0.9312505233557864
salinas,10,4,49,0.6306226849555969,0.825,0.3483282268047333,0.94375,0.9437500000000001,0.94,0.9342105263157895,0.9342105263157896
salinas,10,4,50,0.7081233978271484,0.76875,0.33463446199893954,0.9375,0.9375,0.9333333333333333,0.9232014204790975,0.9232014204790975
salinas,10,4,51,0.7235713958740234,0.8,0.3212714552879333,0.93125,0.93125,0.9266666666666666,0.9169357563186964,0.9169357563186965
salinas,10,4,52,0.7110632181167602,0.79375,0.3214701056480408,0.93125,0.93125,0.9266666666666666,0.9169357563186964,0.9169357563186965
salinas,10,4,53,0.6169604659080505,0.83125,0.3049306720495224,0.93125,0.93125,0.9266666666666666,0.9169357563186964,0.9169357563186965
salinas,10,4,54,0.6299654364585876,0.8125,0.30161923468112944,0.93125,0.93125,0.9266666666666666,0.9169357563186964,0.9169357563186965
salinas,10,4,55,0.619390320777893,0.83125,0.3033478409051895,0.95,0.95,0.9466666666666667,0.9462598804704068,0.9462598804704069
salinas,10,4,56,0.5069111049175262,0.84375,0.29041540026664736,0.96875,0.96875,0.9666666666666667,0.9682870860014486,0.9682870860014487
salinas,10,4,57,0.5972488522529602,0.8375,0.2681539416313171,0.9375,0.9375,0.9333333333333333,0.9279448621553885,0.9279448621553886
salinas,10,4,58,0.5638987183570862,0.8375,0.25444603264331817,0.94375,0.9437500000000001,0.94,0.9342105263157895,0.9342105263157896
salinas,10,4,59,0.546940928697586,0.825,0.24929150342941284,0.93125,0.9312499999999999,0.9266666666666666,0.9169514204790974,0.9169514204790975
salinas,10,4,60,0.5871214032173157,0.83125,0.254751718044281,0.95625,0.95625,0.9533333333333334,0.9541510025062656,0.9541510025062656
salinas,10,4,61,0.6020082652568817,0.83125,0.26110745668411256,0.95,0.95,0.9466666666666667,0.9477747398800029,0.947774739880003
salinas,10,4,62,0.5760993242263794,0.81875,0.2528426021337509,0.94375,0.94375,0.94,0.9416494133885438,0.9416494133885438
salinas,10,4,63,0.5901706457138062,0.85,0.23676527440547943,0.95625,0.95625,0.9533333333333334,0.9541353383458646,0.9541353383458647
salinas,10,4,64,0.564841628074646,0.86875,0.220350980758667,0.95625,0.95625,0.9533333333333334,0.9541353383458646,0.9541353383458647
