dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,5,3,1,2.760562562942505,0.0375,2.7726318359375,0.0625,0.0625,0.0,0.007352941176470588,0.007352941176470588
salinas,5,3,2,2.618742895126343,0.1625,2.7652981281280518,0.0625,0.0625,0.0,0.007352941176470588,0.007352941176470588
salinas,5,3,3,2.5668830394744875,0.225,2.7502770900726317,0.14375,0.14375,0.08666666666666667,0.06149816092997912,0.06149816092997912
salinas,5,3,4,2.468375873565674,0.25,2.725793743133545,0.1875,0.1875,0.1333333333333333,0.1089546283629731,0.1089546283629731
salinas,5,3,5,2.4967895984649657,0.325,2.6899716377258303,0.1875,0.1875,0.1333333333333333,0.11006871035940805,0.11006871035940802
salinas,5,3,6,2.4981780529022215,0.2625,2.651271629333496,0.21875,0.21875,0.16666666666666663,0.15650522958629126,0.1565052295862913
salinas,5,3,7,2.4558356285095213,0.375,2.609456777572632,0.35,0.35,0.30666666666666664,0.2855858824576888,0.2855858824576888
salinas,5,3,8,2.4111176490783692,0.2625,2.567952346801758,0.425,0.42500000000000004,0.3866666666666667,0.34163019593144606,0.34163019593144606
salinas,5,3,9,2.365554428100586,0.375,2.5131839752197265,0.50625,0.5062500000000001,0.4733333333333334,0.4355070183674723,0.4355070183674723
salinas,5,3,10,2.4092416763305664,0.35,2.4604515075683593,0.6,0.6,0.5733333333333333,0.5324869694481764,0.5324869694481763
salinas,5,3,11,2.3158440589904785,0.4625,2.4043174266815184,0.6125,0.6125,0.5866666666666667,0.5464471078170768,0.5464471078170768
salinas,5,3,12,2.3050435066223143,0.425,2.345868682861328,0.63125,0.63125,0.6066666666666667,0.5669336855095368,0.5669336855095369
salinas,5,3,13,2.2649761199951173,0.4875,2.2998034000396728,0.63125,0.63125,0.6066666666666667,0.5703671328671329,0.5703671328671328
salinas,5,3,14,2.2641741752624513,0.4375,2.251115846633911,0.6375,0.6375,0.6133333333333333,0.5689178279904086,0.5689178279904087
salinas,5,3,15,2.199172830581665,0.5,2.207329273223877,0.65,0.6499999999999999,0.6266666666666667,0.5882751507751507,0.5882751507751507
salinas,5,3,16,2.195568084716797,0.425,2.154540753364563,0.69375,0.69375,0.6733333333333333,0.6362332112332112,0.6362332112332112
salinas,5,3,17,2.158472442626953,0.6125,2.093899130821228,0.7,0.7,0.6799999999999999,0.6426201421818533,0.6426201421818533
salinas,5,3,18,2.1652559280395507,0.4625,2.035249423980713,0.70625,0.70625,0.6866666666666666,0.6402114219718575,0.6402114219718575
salinas,5,3,19,2.0616326332092285,0.525,1.9965404987335205,0.7,0.7,0.6799999999999999,0.6307966217961878,0.6307966217961878
salinas,5,3,20,2.075464677810669,0.5625,1.9659608840942382,0.69375,0.69375,0.6733333333333333,0.6212228622224283,0.6212228622224283
salinas,5,3,21,2.0885924339294433,0.5125,1.9309819698333741,0.69375,0.69375,0.6733333333333333,0.6199504329608685,0.6199504329608685
salinas,5,3,22,1.9979888916015625,0.5125,1.905212950706482,0.7,0.7,0.6799999999999999,0.6255043993987022,0.6255043993987022
salinas,5,3,23,1.9803195476531983,0.5375,1.8750449419021606,0.725,0.7250000000000001,0.7066666666666667,0.6632607057384589,0.6632607057384587
salinas,5,3,24,1.938634705543518,0.5875,1.8437674283981322,0.75625,0.7562500000000001,0.74,0.699733388653267,0.6997333886532668
salinas,5,3,25,1.855536937713623,0.6375,1.8072027683258056,0.7625,0.7625,0.7466666666666666,0.7066380329220416,0.7066380329220416
salinas,5,3,26,1.932954740524292,0.6125,1.7447529554367065,0.75625,0.7562500000000001,0.74,0.7022650481702206,0.7022650481702206
salinas,5,3,27,1.832381534576416,0.5625,1.6995432376861572,0.74375,0.74375,0.7266666666666667,0.6903331752186108,0.6903331752186108
salinas,5,3,28,1.7750170469284057,0.6375,1.6638287782669068,0.7625,0.7625,0.7466666666666666,0.713390693680541,0.713390693680541
salinas,5,3,29,1.810473418235779,0.6,1.6360897064208983,0.75625,0.75625,0.74,0.7106592005489064,0.7106592005489064
salinas,5,3,30,1.786989974975586,0.6,1.6006646156311035,0.74375,0.74375,0.7266666666666667,0.6875569982160069,0.6875569982160069
salinas,5,3,31,1.7286292552947997,0.6,1.5511728048324585,0.76875,0.76875,0.7533333333333333,0.7183336065181907,0.7183336065181907
salinas,5,3,32,1.7373130798339844,0.625,1.4933295011520387,0.76875,0.76875,0.7533333333333333,0.7183336065181907,0.7183336065181907
salinas,5,3,33,1.650126051902771,0.65,1.4509368658065795,0.775,0.775,0.76,0.7236519218109305,0.7236519218109305
salinas,5,3,34,1.5880949258804322,0.65,1.4094115257263184,0.775,0.775,0.76,0.7207651346850129,0.7207651346850129
salinas,5,3,35,1.5764417886734008,0.6625,1.3736352443695068,0.78125,0.78125,0.7666666666666666,0.7268167219866003,0.7268167219866002
salinas,5,3,36,1.5793587684631347,0.6625,1.3437181949615478,0.78125,0.78125,0.7666666666666666,0.7268167219866003,0.7268167219866002
salinas,5,3,37,1.596326971054077,0.6375,1.3253817558288574,0.7875,0.7875000000000001,0.7733333333333333,0.732173864843743,0.732173864843743
salinas,5,3,38,1.5150712490081788,0.6625,1.3133638620376586,0.79375,0.79375,0.78,0.7406099876914102,0.7406099876914103
salinas,5,3,39,1.4806815147399903,0.65,1.288296103477478,0.80625,0.80625,0.7933333333333333,0.7687310576509359,0.768731057650936
salinas,5,3,40,1.4485820055007934,0.65,1.2454004168510437,0.8,0.8,0.7866666666666666,0.7586890163588946,0.7586890163588947
salinas,5,3,41,1.5471935749053956,0.6625,1.2018040657043456,0.79375,0.7937500000000001,0.78,0.7441597955796739,0.7441597955796738
salinas,5,3,42,1.472111129760742,0.7125,1.1741262793540954,0.7875,0.7875000000000001,0.7733333333333333,0.7381646941898357,0.7381646941898355
salinas,5,3,43,1.405137872695923,0.725,1.1511543035507201,0.79375,0.79375,0.78,0.7418208081907772,0.7418208081907772
salinas,5,3,44,1.4056342363357544,0.6875,1.1253554463386535,0.79375,0.79375,0.78,0.7347255516626713,0.7347255516626714
salinas,5,3,45,1.4759713411331177,0.5625,1.0829506278038026,0.8,0.8,0.7866666666666666,0.7465789999385334,0.7465789999385335
salinas,5,3,46,1.3996031284332275,0.7,1.0477213740348816,0.81875,0.8187500000000001,0.8066666666666666,0.7827393195040253,0.7827393195040253
salinas,5,3,47,1.361840009689331,0.675,1.0351369619369506,0.79375,0.79375,0.78,0.744361031125737,0.7443610311257369
salinas,5,3,48,1.3827237367630005,0.6875,1.0124272465705872,0.7875,0.7875000000000001,0.7733333333333333,0.7366485101523464,0.7366485101523464
salinas,5,3,49,1.2711262941360473,0.7,0.9843686103820801,0.79375,0.79375,0.78,0.7425804043451103,0.7425804043451102
salinas,5,3,50,1.3579342365264893,0.675,0.9567454218864441,0.8125,0.8125,0.8,0.7675878043525102,0.7675878043525102
salinas,5,3,51,1.3353070974349976,0.625,0.9437153458595275,0.81875,0.8187500000000001,0.8066666666666666,0.7767961885608945,0.7767961885608944
salinas,5,3,52,1.1888173341751098,0.725,0.9243392825126648,0.85,0.8500000000000001,0.84,0.8161428121466484,0.8161428121466484
salinas,5,3,53,1.3175321817398071,0.65,0.9153124690055847,0.8375,0.8375,0.8266666666666667,0.8065112921223468,0.806511292122347
salinas,5,3,54,1.0350302934646607,0.7875,0.9033424854278564,0.85,0.85,0.84,0.823205146364155,0.823205146364155
salinas,5,3,55,1.1121814966201782,0.8125,0.8884630799293518,0.8375,0.8375,0.8266666666666667,0.8030496907883873,0.8030496907883873
salinas,5,3,56,1.1140499114990234,0.725,0.8758768439292908,0.85625,0.85625,0.8466666666666667,0.8328100688754243,0.8328100688754244
salinas,5,3,57,1.0718125462532044,0.8,0.8603525161743164,0.85625,0.85625,0.8466666666666667,0.8350745616290476,0.8350745616290475
salinas,5,3,58,1.037155282497406,0.775,0.8249817848205566,0.875,0.875,0.8666666666666667,0.8596500052548344,0.8596500052548344
salinas,5,3,59,1.17786386013031,0.725,0.8073664665222168,0.9,0.8999999999999999,0.8933333333333333,0.8793886478383045,0.8793886478383046
salinas,5,3,60,1.136829137802124,0.7375,0.7907387495040894,0.89375,0.89375,0.8866666666666667,0.8723274900418526,0.8723274900418527
salinas,5,3,61,1.0224510192871095,0.7625,0.756286883354187,0.9125,0.9125,0.9066666666666666,0.8915090757196019,0.8915090757196019
salinas,5,3,62,1.1413224935531616,0.7,0.7082471072673797,0.90625,0.90625,0.9,0.8851484772537404,0.8851484772537404
salinas,5,3,63,0.9294073581695557,0.825,0.6663156688213349,0.90625,0.90625,0.9,0.8851484772537404,0.8851484772537404
salinas,5,3,64,0.873049521446228,0.8125,0.642969673871994,0.90625,0.90625,0.9,0.8851484772537404,0.8851484772537404
salinas,5,3,65,1.0297112464904785,0.75,0.6237648725509644,0.90625,0.90625,0.9,0.8851484772537404,0.8851484772537404
salinas,5,3,66,0.9250707030296326,0.825,0.6181222915649414,0.90625,0.90625,0.9,0.8851484772537404,0.8851484772537404
salinas,5,3,67,1.0577975988388062,0.725,0.6079370975494385,0.9,0.8999999999999999,0.8933333333333333,0.8793886478383045,0.8793886478383046
salinas,5,3,68,1.1357561826705933,0.6875,0.6024913370609284,0.88125,0.88125,0.8733333333333333,0.8627201383292378,0.8627201383292379
salinas,5,3,69,0.9848498344421387,0.7875,0.5862366616725921,0.86875,0.86875,0.86,0.8500253578999036,0.8500253578999036
salinas,5,3,70,1.0297823667526245,0.725,0.5519641935825348,0.86875,0.86875,0.86,0.8503461337513062,0.8503461337513063
salinas,5,3,71,0.8842730283737182,0.775,0.5329211771488189,0.89375,0.8937499999999999,0.8866666666666667,0.8760614637429519,0.8760614637429519
salinas,5,3,72,0.8324730396270752,0.7875,0.5182441473007202,0.90625,0.90625,0.9,0.8940770486823119,0.894077048682312
salinas,5,3,73,0.7814216136932373,0.8375,0.5131724178791046,0.90625,0.90625,0.9,0.8940770486823119,0.894077048682312
salinas,5,3,74,0.8227981448173523,0.75,0.5046217858791351,0.91875,0.91875,0.9133333333333333,0.9067033113085744,0.9067033113085745
salinas,5,3,75,0.8312724113464356,0.7875,0.49669934511184693,0.91875,0.91875,0.9133333333333333,0.9011668408220133,0.9011668408220131
salinas,5,3,76,0.8005772590637207,0.775,0.4819358468055725,0.9125,0.9125,0.9066666666666666,0.8949011766616122,0.8949011766616122
salinas,5,3,77,0.8231007218360901,0.7875,0.4743099272251129,0.925,0.925,0.92,0.904040404040404,0.904040404040404
salinas,5,3,78,0.8078461647033691,0.8,0.4676585078239441,0.925,0.925,0.92,0.904040404040404,0.904040404040404
salinas,5,3,79,0.7582544565200806,0.775,0.4635684311389923,0.9125,0.9125,0.9066666666666666,0.8915090757196019,0.8915090757196019
salinas,5,3,80,0.7872420072555542,0.8125,0.4531410217285156,0.9125,0.9125,0.9066666666666666,0.8915090757196019,0.8915090757196019
salinas,5,3,81,0.7722658514976501,0.8,0.4244710624217987,0.9125,0.9125,0.9066666666666666,0.8914141414141414,0.8914141414141413
salinas,5,3,82,0.6341844856739044,0.775,0.40674635469913484,0.9125,0.9125,0.9066666666666666,0.8914141414141414,0.8914141414141413
salinas,5,3,83,0.7645652174949646,0.8125,0.40241060853004457,0.925,0.925,0.92,0.9040404040404041,0.904040404040404
salinas,5,3,84,0.6668480157852172,0.75,0.39097172021865845,0.925,0.925,0.92,0.9040404040404041,0.904040404040404
salinas,5,3,85,0.7022932648658753,0.8875,0.37486274242401124,0.93125,0.93125,0.9266666666666666,0.9104010025062657,0.9104010025062657
salinas,5,3,86,0.6782773613929749,0.85,0.37103408575057983,0.925,0.925,0.92,0.9129689754689754,0.9129689754689755
