dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,5,2,1,2.7873385429382322,0.0375,2.7742013931274414,0.0625,0.0625,0.0,0.007352941176470588,0.007352941176470588
salinas,5,2,2,2.6303645610809325,0.1875,2.765201187133789,0.1125,0.1125,0.053333333333333344,0.06327160493827161,0.06327160493827161
salinas,5,2,3,2.600757694244385,0.1875,2.742753839492798,0.16875,0.16875,0.11333333333333329,0.0587875507023044,0.05878755070230442
salinas,5,2,4,2.536582183837891,0.2,2.7129934310913084,0.2125,0.21250000000000002,0.16000000000000003,0.11204928792138094,0.11204928792138094
salinas,5,2,5,2.501297950744629,0.2625,2.674391174316406,0.31875,0.31875,0.2733333333333333,0.22087393502990263,0.22087393502990263
salinas,5,2,6,2.4524604797363283,0.2875,2.6324252605438234,0.35625,0.35625,0.31333333333333335,0.25804354636591476,0.2580435463659148
salinas,5,2,7,2.4068665981292723,0.2875,2.576546001434326,0.49375,0.49375,0.45999999999999996,0.4282644425291484,0.4282644425291484
salinas,5,2,8,2.418589973449707,0.2875,2.5116342544555663,0.53125,0.53125,0.5,0.4470550709493738,0.4470550709493738
salinas,5,2,9,2.3434760570526123,0.4125,2.461241054534912,0.5875,0.5874999999999999,0.56,0.5075864634824875,0.5075864634824875
salinas,5,2,10,2.313926124572754,0.3625,2.412462615966797,0.6125,0.6125,0.5866666666666667,0.531360087977735,0.531360087977735
salinas,5,2,11,2.348621463775635,0.3,2.3671585083007813,0.61875,0.6187499999999999,0.5933333333333333,0.5341348162071846,0.5341348162071846
salinas,5,2,12,2.27136344909668,0.4125,2.307451677322388,0.65625,0.65625,0.6333333333333333,0.5919211556812364,0.5919211556812363
salinas,5,2,13,2.2501203060150146,0.4625,2.2429734230041505,0.68125,0.6812499999999999,0.6599999999999999,0.6218118686868687,0.6218118686868687
salinas,5,2,14,2.2696868419647216,0.4125,2.1909384727478027,0.71875,0.71875,0.7,0.6581316139062137,0.6581316139062137
salinas,5,2,15,2.1553964614868164,0.5,2.141754913330078,0.73125,0.73125,0.7133333333333334,0.669148318975338,0.6691483189753381
salinas,5,2,16,2.1802403926849365,0.5,2.0983784198760986,0.75,0.75,0.7333333333333334,0.6890152841439606,0.6890152841439606
salinas,5,2,17,2.0964874267578124,0.475,2.0603724002838133,0.7375,0.7375,0.72,0.6775197590015365,0.6775197590015365
salinas,5,2,18,2.1426981925964355,0.4125,2.0179256916046144,0.7375,0.7375,0.72,0.6817546268734723,0.6817546268734723
salinas,5,2,19,2.063884210586548,0.475,1.9951681613922119,0.76875,0.76875,0.7533333333333333,0.7209312891056312,0.7209312891056312
salinas,5,2,20,2.012194585800171,0.6125,1.9705004692077637,0.75,0.75,0.7333333333333334,0.6994165216591688,0.6994165216591688
salinas,5,2,21,1.9337967872619628,0.55,1.9135363817214965,0.71875,0.71875,0.7,0.6636064102261925,0.6636064102261925
salinas,5,2,22,2.016362714767456,0.5,1.8643941402435302,0.7125,0.7124999999999999,0.6933333333333334,0.6606889849281153,0.6606889849281153
salinas,5,2,23,1.9370460987091065,0.6,1.8238213062286377,0.7,0.7,0.6799999999999999,0.6401229518620823,0.6401229518620822
salinas,5,2,24,1.8870455980300904,0.525,1.7858330965042115,0.6875,0.6875,0.6666666666666667,0.6219794307294307,0.6219794307294307
salinas,5,2,25,1.8268335819244386,0.6375,1.749394989013672,0.6875,0.6875,0.6666666666666667,0.620269445466814,0.6202694454668138
salinas,5,2,26,1.9589799404144288,0.525,1.7317838191986084,0.69375,0.69375,0.6733333333333333,0.6280581436831437,0.6280581436831436
salinas,5,2,27,1.7803026199340821,0.6,1.712274932861328,0.7125,0.7124999999999999,0.6933333333333334,0.6595416310090223,0.6595416310090224
salinas,5,2,28,1.6908835887908935,0.6125,1.668446660041809,0.75,0.75,0.7333333333333334,0.698974654217621,0.698974654217621
salinas,5,2,29,1.6494888305664062,0.6625,1.596580410003662,0.74375,0.74375,0.7266666666666667,0.6961731973531172,0.6961731973531172
salinas,5,2,30,1.6215802907943726,0.6875,1.5321688652038574,0.75,0.75,0.7333333333333334,0.702336041575172,0.7023360415751719
salinas,5,2,31,1.6238760471343994,0.6625,1.4929543733596802,0.79375,0.79375,0.78,0.7576014456819411,0.757601445681941
salinas,5,2,32,1.6496171951293945,0.6,1.4868242740631104,0.80625,0.80625,0.7933333333333333,0.779818811649307,0.779818811649307
salinas,5,2,33,1.5471076965332031,0.7375,1.4663299798965455,0.80625,0.80625,0.7933333333333333,0.781494219574715,0.781494219574715
salinas,5,2,34,1.5492609024047852,0.6625,1.4326798439025878,0.80625,0.8062499999999999,0.7933333333333333,0.7826574569221628,0.7826574569221629
salinas,5,2,35,1.6010859251022338,0.65,1.3944472312927245,0.78125,0.78125,0.7666666666666666,0.7520390628127201,0.75203906281272
salinas,5,2,36,1.5436197996139527,0.675,1.3579699516296386,0.75625,0.75625,0.74,0.7180253195878196,0.7180253195878196
salinas,5,2,37,1.6187862396240233,0.65,1.3224471807479858,0.75625,0.75625,0.74,0.7180253195878196,0.7180253195878196
salinas,5,2,38,1.505356454849243,0.6625,1.287888503074646,0.75625,0.7562500000000001,0.74,0.7142519619541678,0.7142519619541678
salinas,5,2,39,1.3349055767059326,0.6625,1.2574426412582398,0.75,0.75,0.7333333333333334,0.7046611476758535,0.7046611476758535
salinas,5,2,40,1.403442907333374,0.6625,1.2388778924942017,0.7875,0.7875000000000001,0.7733333333333333,0.7543550879947938,0.7543550879947939
salinas,5,2,41,1.514685368537903,0.65,1.225596022605896,0.8,0.8,0.7866666666666666,0.7762342504989563,0.7762342504989563
salinas,5,2,42,1.3463615655899048,0.6875,1.1906534910202027,0.80625,0.80625,0.7933333333333333,0.792400702806713,0.792400702806713
salinas,5,2,43,1.413954496383667,0.7375,1.1476082801818848,0.7875,0.7875,0.7733333333333333,0.7546609879584018,0.7546609879584019
salinas,5,2,44,1.406077790260315,0.675,1.117113745212555,0.76875,0.76875,0.7533333333333333,0.7277919895820504,0.7277919895820505
salinas,5,2,45,1.1754274845123291,0.7125,1.0913322567939758,0.78125,0.78125,0.7666666666666666,0.7423990185539098,0.7423990185539099
salinas,5,2,46,1.237647008895874,0.7875,1.0628501772880554,0.81875,0.81875,0.8066666666666666,0.7905483507505566,0.7905483507505566
salinas,5,2,47,1.27899227142334,0.725,1.0296784877777099,0.81875,0.81875,0.8066666666666666,0.7913438443866075,0.7913438443866075
salinas,5,2,48,1.011765193939209,0.8,1.0108805775642395,0.8125,0.8125,0.8,0.7819265357965048,0.7819265357965048
