dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,10,0,1,2.729677152633667,0.1,2.763585424423218,0.08125,0.08125,0.020000000000000018,0.036331183786273605,0.03633118378627361
salinas,10,0,2,2.566148567199707,0.26875,2.7361121654510496,0.125,0.125,0.06666666666666665,0.08286987167478456,0.08286987167478456
salinas,10,0,3,2.4889081478118897,0.325,2.6829110622406005,0.30625,0.30625,0.26,0.24348333346011364,0.24348333346011364
salinas,10,0,4,2.4390358924865723,0.4,2.6110580444335936,0.3625,0.3625,0.31999999999999995,0.24441056910569103,0.24441056910569103
salinas,10,0,5,2.3670012950897217,0.4,2.5288506031036375,0.49375,0.49375,0.45999999999999996,0.41659812291335063,0.4165981229133505
salinas,10,0,6,2.324983072280884,0.4875,2.4653724193573,0.6375,0.6375,0.6133333333333333,0.5888987748362748,0.5888987748362748
salinas,10,0,7,2.261664056777954,0.53125,2.381054973602295,0.76875,0.7687499999999999,0.7533333333333333,0.7169157041153608,0.7169157041153609
salinas,10,0,8,2.184949207305908,0.53125,2.268715190887451,0.7375,0.7375,0.72,0.6781734748686474,0.6781734748686474
salinas,10,0,9,2.143997621536255,0.53125,2.16573224067688,0.75,0.75,0.7333333333333334,0.7092883052719505,0.7092883052719504
salinas,10,0,10,2.0812384128570556,0.56875,2.079877758026123,0.81875,0.81875,0.8066666666666666,0.7887421851616224,0.7887421851616224
salinas,10,0,11,2.0641220569610597,0.5125,2.0061329126358034,0.81875,0.81875,0.8066666666666666,0.7756198281441415,0.7756198281441415
salinas,10,0,12,2.0207036972045898,0.59375,1.9357854127883911,0.83125,0.8312499999999999,0.8200000000000001,0.7894763671365501,0.7894763671365501
salinas,10,0,13,2.007358694076538,0.5375,1.8622535467147827,0.8375,0.8375,0.8266666666666667,0.7957009558209249,0.7957009558209249
salinas,10,0,14,1.9395245790481568,0.6125,1.7826253175735474,0.8375,0.8375,0.8266666666666667,0.7952598208689203,0.7952598208689203
salinas,10,0,15,1.8675493478775025,0.60625,1.7104026556015015,0.85,0.85,0.84,0.8180357705564142,0.8180357705564141
salinas,10,0,16,1.7689842224121093,0.66875,1.6745049238204956,0.86875,0.86875,0.86,0.8457009558209247,0.8457009558209249
salinas,10,0,17,1.7389591693878175,0.6625,1.6334130048751831,0.85625,0.85625,0.8466666666666667,0.8323916956366646,0.8323916956366645
salinas,10,0,18,1.6735860109329224,0.6,1.559063196182251,0.85625,0.8562500000000001,0.8466666666666667,0.8318444168285163,0.8318444168285163
salinas,10,0,19,1.66475989818573,0.61875,1.463914680480957,0.83125,0.83125,0.8200000000000001,0.80049663987958,0.80049663987958
salinas,10,0,20,1.6268566370010376,0.625,1.3825976371765136,0.8,0.8,0.7866666666666666,0.75728834180365,0.7572883418036499
salinas,10,0,21,1.4957526206970215,0.71875,1.3115270376205443,0.84375,0.84375,0.8333333333333334,0.8167512186341588,0.8167512186341588
salinas,10,0,22,1.5118019580841064,0.6375,1.2525362968444824,0.875,0.875,0.8666666666666667,0.8531117091972356,0.8531117091972356
salinas,10,0,23,1.4027652025222779,0.73125,1.2180105924606324,0.89375,0.89375,0.8866666666666667,0.8725222146274778,0.8725222146274778
salinas,10,0,24,1.3792833805084228,0.66875,1.1766602039337157,0.86875,0.8687499999999999,0.86,0.8458200425305689,0.8458200425305687
salinas,10,0,25,1.3370872020721436,0.68125,1.1349882125854491,0.86875,0.8687499999999999,0.86,0.8453337472166873,0.8453337472166874
salinas,10,0,26,1.2828218698501588,0.73125,1.0942320823669434,0.86875,0.8687499999999999,0.86,0.8453337472166873,0.8453337472166874
salinas,10,0,27,1.2398380517959595,0.73125,1.0381190061569214,0.88125,0.88125,0.8733333333333333,0.8580549441484107,0.8580549441484105
salinas,10,0,28,1.1576253652572632,0.7375,0.9725537538528443,0.88125,0.88125,0.8733333333333333,0.8576894470723871,0.8576894470723871
salinas,10,0,29,1.112235426902771,0.75625,0.9170620560646057,0.8875,0.8875,0.88,0.8639551112327881,0.8639551112327881
salinas,10,0,30,1.14875385761261,0.725,0.8773459792137146,0.91875,0.91875,0.9133333333333333,0.8967411657579731,0.8967411657579731
salinas,10,0,31,1.2302790880203247,0.675,0.8469888210296631,0.93125,0.93125,0.9266666666666666,0.9157695374800637,0.9157695374800638
salinas,10,0,32,1.1911815881729126,0.66875,0.8059911608695984,0.925,0.925,0.92,0.9095038733196628,0.9095038733196628
salinas,10,0,33,1.0330293655395508,0.75,0.7583014369010925,0.975,0.975,0.9733333333333334,0.9752235702893597,0.9752235702893597
salinas,10,0,34,1.035152220726013,0.75625,0.7307892799377441,0.95625,0.95625,0.9533333333333334,0.9547958437761068,0.9547958437761069
salinas,10,0,35,0.9611172914505005,0.775,0.699240380525589,0.93125,0.93125,0.9266666666666666,0.9169357563186964,0.9169357563186964
salinas,10,0,36,0.8989027738571167,0.775,0.6607057094573975,0.9375,0.9375,0.9333333333333333,0.9232014204790975,0.9232014204790975
salinas,10,0,37,1.0351640701293945,0.7125,0.609220689535141,0.925,0.925,0.92,0.9110503531556163,0.9110503531556164
salinas,10,0,38,0.8874932050704956,0.7625,0.5893295109272003,0.91875,0.91875,0.9133333333333333,0.8985561474218461,0.8985561474218461
salinas,10,0,39,0.9534347057342529,0.73125,0.5622974455356597,0.91875,0.91875,0.9133333333333333,0.8978696741854637,0.8978696741854637
