epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.986129996861965,0.5151515151515151,0.44427083333333334,0.4738480543545398,0.3838379190525388
2,1.3153701544464784,0.6473829201101928,0.5538690476190476,0.6176494791066638,0.521160642144761
3,1.070034860086835,0.7134986225895317,0.6438988095238095,0.6898480952341831,0.6174652799652796
4,0.9482890911831343,0.6391184573002755,0.6136904761904762,0.6093728180063253,0.6015066939795157
5,0.7313504307723242,0.7603305785123967,0.6912946428571428,0.7402707414961511,0.6956327401240008
6,0.7157756727260663,0.7796143250688705,0.6617559523809524,0.7608577498888285,0.6502998426879265
7,0.8332435122534592,0.7300275482093664,0.6158482142857142,0.7067827205064168,0.6012913301396804
8,0.890112722708174,0.7327823691460055,0.6850446428571428,0.7102619171048409,0.661187035941497
9,0.7780094662316903,0.6804407713498623,0.6889136904761906,0.6544729456944512,0.6771657337791803
10,0.8527717513978974,0.7272727272727273,0.6468750000000001,0.7040322182141623,0.6318912749105219
