epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.6450120627715896,0.1790633608815427,0.13541666666666666,0.10510510510510507,0.06708239280525864
2,2.4489788949982194,0.15702479338842976,0.11875000000000001,0.08108108108108103,0.05335522660561638
3,2.3476047653797245,0.15426997245179064,0.11666666666666667,0.0780780780780781,0.06526991318316175
4,2.3139359898475247,0.16804407713498623,0.12708333333333333,0.0930930930930931,0.05382450062890748
5,2.2190114663652154,0.1763085399449036,0.13333333333333333,0.10210210210210213,0.05686568197062651
6,2.188192390541728,0.21763085399449036,0.16770833333333335,0.14752797003299345,0.10654032403982351
7,2.1710117664547335,0.22038567493112948,0.1703125,0.15069818199856155,0.1144075582233477
8,2.1124339313874887,0.24242424242424243,0.18958333333333333,0.1748295102293862,0.1426513797723251
9,2.1153612498081094,0.21487603305785125,0.16458333333333336,0.1446111869031378,0.11308167885200791
10,2.0970894988246527,0.1928374655647383,0.1484375,0.12060027285129604,0.08567487396826479
