class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1994,1.0
1,Brocoli_green_weeds_2,0.9994613520064638,1.0,0.9997306034482759,3711,1.0
2,Fallow,0.9741679085941382,1.0,0.9869149471565174,1961,1.0
3,Fallow_rough_plow,0.9231287929871881,0.9927483683828862,0.9566736547868623,1379,0.9927483683828862
4,Fallow_smooth,0.9870525514089871,0.9733383402177995,0.9801474758933636,2663,0.9733383402177995
5,Stubble,0.9979534407776925,0.9890973630831643,0.99350566662422,3944,0.9890973630831643
6,Celery,0.9888858016115588,0.9985970819304153,0.9937177160407651,3564,0.9985970819304153
7,Grapes_untrained,0.7518436250555309,0.751776830135039,0.7518102261116787,11256,0.751776830135039
8,Soil_vinyard_develop,0.9932584269662922,1.0,0.9966178128523112,6188,1.0
9,Corn_senesced_green_weeds,1.0,0.8694452957401164,0.9301639344262295,3263,0.8694452957401164
10,Lettuce_romaine_4wk,0.9427036705461056,1.0,0.9705069124423963,1053,1.0
11,Lettuce_romaine_5wk,0.9989356040447046,0.981694560669456,0.9902400422052229,1912,0.981694560669456
12,Lettuce_romaine_6wk,0.9293139293139293,0.9922308546059934,0.9597423510466989,901,0.9922308546059934
13,Lettuce_romaine_7wk,0.7829754601226994,0.9677725118483412,0.8656210258584146,1055,0.9677725118483412
14,Vinyard_untrained,0.613001805806362,0.6084378877705777,0.6107113202324937,7253,0.6084378877705777
15,Vinyard_vertical_trellis,1.0,0.9871651785714286,0.9935411401291772,1792,0.9871651785714286
