class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1994,1.0
1,Brocoli_green_weeds_2,1.0,0.9994610617084344,0.9997304582210242,3711,0.9994610617084344
2,Fallow,0.9948901379662749,0.9928607853136155,0.9938744257274119,1961,0.9928607853136155
3,Fallow_rough_plow,0.9818709209572154,0.9818709209572154,0.9818709209572154,1379,0.9818709209572154
4,Fallow_smooth,0.900648685558211,0.9906120916259857,0.9434907010014306,2663,0.9906120916259857
5,Stubble,1.0,0.9997464503042597,0.99987320907823,3944,0.9997464503042597
6,Celery,1.0,0.98989898989899,0.9949238578680203,3564,0.98989898989899
7,Grapes_untrained,0.7598378249463391,0.5660980810234542,0.6488137664188983,11256,0.5660980810234542
8,Soil_vinyard_develop,0.9823781552627401,1.0,0.9911107551853928,6188,1.0
9,Corn_senesced_green_weeds,0.9814100315678709,0.8574931045050567,0.9152764147857376,3263,0.8574931045050567
10,Lettuce_romaine_4wk,0.865953947368421,1.0,0.9281621859850154,1053,1.0
11,Lettuce_romaine_5wk,0.9816657936092195,0.9801255230125523,0.9808950536508767,1912,0.9801255230125523
12,Lettuce_romaine_6wk,0.9883211678832117,0.7513873473917869,0.8537200504413619,901,0.7513873473917869
13,Lettuce_romaine_7wk,0.7192862045298559,0.9933649289099526,0.8343949044585988,1055,0.9933649289099526
14,Vinyard_untrained,0.5160178426601785,0.7017785743830139,0.5947303849973711,7253,0.7017785743830139
15,Vinyard_vertical_trellis,0.9994391475042064,0.9944196428571429,0.9969230769230769,1792,0.9944196428571429
