dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,1,1.0,1.0,none,0.05,0.35,0.08,2.406726519266764,2.3111380524105494,0.42812360723813375,0.09963738653394912,1.0,0.17777777777777778,2.074375857247247,0.3,0.30000000000000004,0.2124999999999999,0.24913994387678595,0.24913994387678598
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,2,1.0,1.0,none,0.05,0.35,0.08,1.9773112456003825,1.864821767807007,0.5122338948978318,0.10042692588435279,1.0,0.4444444444444444,1.7217904249827067,0.5555555555555556,0.5555555555555556,0.5,0.49840203123166904,0.49840203123166904
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,3,1.0,1.0,none,0.05,0.35,0.08,1.6077144463857016,1.511004712846544,0.4250799735387166,0.11693719824155172,1.0,0.7555555555555555,1.4230817211998834,0.7777777777777778,0.7777777777777778,0.75,0.7337662337662337,0.7337662337662337
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,4,1.0,1.0,none,0.05,0.35,0.08,1.349523549609714,1.2070725149578518,0.6397105786535475,0.14508912828233506,1.0,0.8666666666666667,1.1690529134538439,0.8111111111111111,0.8111111111111111,0.7875,0.7717392113676943,0.7717392113676943
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,5,1.0,1.0,none,0.05,0.35,0.08,1.0609458208084106,0.9480962594350179,0.4755995659364594,0.17729638185766008,1.0,0.8888888888888888,0.9616034163369073,0.8,0.8,0.775,0.7614575158434806,0.7614575158434806
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,6,1.0,1.0,none,0.05,0.35,0.08,0.8873480982250638,0.7345766597323947,0.6603930292858018,0.2069283144341575,1.0,0.8888888888888888,0.7950298322571648,0.8222222222222222,0.8222222222222223,0.8,0.8086113028142013,0.8086113028142012
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,7,1.0,1.0,none,0.05,0.35,0.08,0.7163704699940152,0.5720588849650489,0.6049629542562697,0.23318993316756353,1.0,0.9444444444444444,0.6633079952663845,0.8666666666666667,0.8666666666666667,0.85,0.8663036105065091,0.866303610506509
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,8,1.0,1.0,none,0.05,0.35,0.08,0.5736790471606784,0.4353737923834059,0.5635390082995096,0.2559745076629851,1.0,0.9888888888888889,0.5662261962890625,0.8666666666666667,0.8666666666666667,0.85,0.8663036105065091,0.866303610506509
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,9,1.0,1.0,none,0.05,0.35,0.08,0.4670748088094923,0.340307961569892,0.4976169010003408,0.2724347021844652,1.0,0.9888888888888889,0.4932812505298191,0.8777777777777778,0.8777777777777778,0.8625,0.8778923485658354,0.8778923485658352
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,10,1.0,1.0,none,0.05,0.35,0.08,0.43391862379180063,0.2686700350708432,0.6852264311578539,0.28203310304217866,1.0,1.0,0.43847318887710574,0.9,0.8999999999999999,0.8875,0.8993817070857497,0.8993817070857498
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,11,1.0,1.0,none,0.05,0.35,0.08,0.343702765305837,0.21331110066837736,0.5088096102078755,0.2862972305880653,1.0,1.0,0.39969450698958503,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,12,1.0,1.0,none,0.05,0.35,0.08,0.29287188947200776,0.17409856915473937,0.4513563185930252,0.28502053817113243,1.0,1.0,0.3706970360543993,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,13,1.0,1.0,none,0.05,0.35,0.08,0.27163819670677186,0.14554410411251917,0.49126667380332945,0.2784076107872857,1.0,1.0,0.3478396349483066,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,14,1.0,1.0,none,0.05,0.35,0.08,0.2456266787317064,0.12399085627661811,0.47398263836900395,0.2683929171827104,1.0,1.0,0.330457913213306,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,15,1.0,1.0,none,0.05,0.35,0.08,0.21418912443849775,0.10687252862585915,0.4087189259628455,0.2557281752427419,1.0,1.0,0.316969178782569,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,16,1.0,1.0,none,0.05,0.35,0.08,0.2494444512658649,0.09372199575106303,0.6582091066572401,0.2408062352074517,1.0,1.0,0.30619414978557163,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,17,1.0,1.0,none,0.05,0.35,0.08,0.19947342276573182,0.08301858305931091,0.4698421902126736,0.2248639788892534,1.0,1.0,0.2979696220821805,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,18,1.0,1.0,none,0.05,0.35,0.08,0.2091480337911182,0.07478574448161655,0.5676551136705611,0.20831264985932244,1.0,1.0,0.291237696674135,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,19,1.0,1.0,none,0.05,0.35,0.08,0.1883468680911594,0.06745406024985844,0.5086775481700897,0.19157296352916295,1.0,1.0,0.28588020536634656,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,20,1.0,1.0,none,0.05,0.35,0.08,0.20479442030191422,0.06150145133336385,0.628726713028219,0.17547627886136372,1.0,1.0,0.28214595715204877,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
pavia_university,spectral_qnn_confguard_gated_supcon,10,0,21,1.0,1.0,none,0.05,0.35,0.08,0.1631407971183459,0.0565251295765241,0.45303257505098976,0.16009151107735103,1.0,1.0,0.27863636745346915,0.9222222222222223,0.922222222222222,0.9125,0.9212026445077102,0.9212026445077102
