class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.28,0.1891891891891892,0.22580645161290322,37
1,Corn-notill,0.8598574821852731,0.6339754816112084,0.7298387096774194,1142
2,Corn-mintill,0.8740157480314961,0.5015060240963856,0.6373205741626794,664
3,Corn,0.9024390243902439,0.783068783068783,0.8385269121813032,189
4,Grass-pasture,0.8803418803418803,0.7984496124031008,0.8373983739837398,387
5,Grass-trees,0.8663594470046083,0.9657534246575342,0.9133603238866397,584
6,Grass-pasture-mowed,0.4,0.09090909090909091,0.14814814814814814,22
7,Hay-windrowed,0.941025641025641,0.9607329842931938,0.9507772020725389,382
8,Oats,0.8181818181818182,0.5625,0.6666666666666666,16
9,Soybean-notill,0.7410071942446043,0.6619537275064268,0.6992532247114732,778
10,Soybean-mintill,0.6961740435108777,0.944529262086514,0.8015547397970201,1965
11,Soybean-clean,0.5987261146496815,0.5936842105263158,0.5961945031712473,475
12,Wheat,0.9319727891156463,0.8353658536585366,0.8810289389067524,164
13,Woods,0.9434146341463414,0.9555335968379447,0.9494354442808051,1012
14,Buildings-Grass-Trees-Drives,0.8954248366013072,0.8896103896103896,0.8925081433224755,308
15,Stone-Steel-Towers,1.0,0.9333333333333333,0.9655172413793104,75
