0,1,2,3,4,5,6,7,8
5284,0,0,2,0,0,3,10,6
0,14888,0,26,0,5,0,0,0
17,0,1448,0,0,0,0,213,1
15,43,0,2374,0,9,0,11,0
0,0,0,0,1065,0,0,0,12
0,20,0,0,0,4003,0,0,0
81,0,0,0,0,0,976,7,0
82,3,16,13,0,0,0,2832,0
0,0,0,28,0,0,0,0,729
