epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,1.683831936933461,0.6822539162964695,0.4229361066457666,0.541727382634936,0.3769317302917965
2,0.8436576893236527,0.7748421790974982,0.6213345346334531,0.6868817650627415,0.6102773357030179
3,0.5163748146134725,0.8099134907645545,0.662009128332842,0.7382286094998626,0.6487699033436202
4,0.3932031143595187,0.8641571194762684,0.7359837784557159,0.815862202450599,0.7419860192381479
5,0.31307751272698553,0.8926817862988076,0.7507448075683432,0.8558904929742374,0.7357943159357946
6,0.25594368920528027,0.9251812017769464,0.8290953411146867,0.899841042735069,0.8503539234930864
7,0.20717949271968572,0.9516015898994622,0.8985096055190566,0.9354399747284121,0.9174575245028352
8,0.1638551710788853,0.9639934533551555,0.9246595469537442,0.9520754187610906,0.9396987131069968
9,0.12976895878254768,0.9658639233107318,0.92144434391694,0.954527881658106,0.9411684751909157
10,0.1054774966157985,0.9700724807107786,0.9380824228023577,0.960142630231409,0.9508941200213887
11,0.09171552731036471,0.9796586392331074,0.9632911141783441,0.9729619575682525,0.9681995377194581
12,0.08197188301254495,0.9794248304886602,0.9619559720060545,0.9726341757973694,0.9687193923310444
13,0.07284416995467023,0.9749824643441665,0.9506361136677606,0.9667176259587957,0.9623501090150833
14,0.06570207916752378,0.9817629179331308,0.9572166619309895,0.9757943251193211,0.9664070307275754
15,0.058192051842596196,0.9812953004442366,0.9687345583880711,0.9751721625782174,0.9704893116693118
