dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,1,1.0,1.0,2.4262041992611354,2.1755952384736803,1.224944105413225,0.11240260584486855,0.2222222222222222,2.0908824496799046,0.32222222222222224,0.3222222222222222,0.23750000000000004,0.28279727095516566,0.28279727095516566
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,2,1.0,1.0,2.053934754265679,1.8186360359191895,1.1467560622427198,0.11894929806391398,0.4111111111111111,1.7954025586446127,0.4888888888888889,0.4888888888888888,0.42500000000000004,0.4593135879671716,0.45931358796717164
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,3,1.0,1.0,1.7770467625723945,1.521195395787557,1.2445395602120293,0.13886876073148516,0.6777777777777778,1.552895312839084,0.6555555555555556,0.6555555555555554,0.6125,0.6069475768179048,0.6069475768179049
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,4,1.0,1.0,1.5240116039911906,1.2787945058610704,1.184066477417946,0.16807560225327808,0.7333333333333333,1.3521658658981324,0.6555555555555556,0.6555555555555554,0.6125,0.6060901411778605,0.6060901411778605
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,5,1.0,1.0,1.307485662566291,1.0803880108727348,1.08496839205424,0.20207996368408204,0.7222222222222222,1.1838291380140515,0.7222222222222222,0.7222222222222222,0.6875,0.69426648915813,0.6942664891581299
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,6,1.0,1.0,1.1185517099168565,0.9114477753639221,0.9763736261261834,0.2365842733118269,0.8,1.0446121202574836,0.7333333333333333,0.7333333333333333,0.7000000000000001,0.7112502023784023,0.7112502023784024
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,7,1.0,1.0,0.9706744233767192,0.7726991004414029,0.9220858408345116,0.2711629695362515,0.8333333333333334,0.9403192745314704,0.7777777777777778,0.7777777777777778,0.75,0.7804457420040496,0.7804457420040496
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,8,1.0,1.0,0.8515871193673875,0.6663656658596463,0.8495162871148851,0.3063640051417881,0.9111111111111111,0.8573123746448092,0.8222222222222222,0.8222222222222223,0.8,0.8233910682827091,0.823391068282709
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,9,1.0,1.0,0.7962703168392181,0.5772143191761441,1.0101513574520746,0.34051411350568134,0.9222222222222223,0.78960579501258,0.8222222222222222,0.8222222222222223,0.8,0.8233910682827091,0.823391068282709
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,10,1.0,1.0,0.7008750518163045,0.5061921026971605,0.8808734178543091,0.37016534076796637,0.9333333333333333,0.7382456991407607,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,11,1.0,1.0,0.6403310775756836,0.4512403262986077,0.8464751713805728,0.39591410756111145,0.9333333333333333,0.7005504104826186,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,12,1.0,1.0,0.57617619699902,0.4040448546409607,0.7563627852333916,0.41717589696248375,0.9333333333333333,0.6693272219763862,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,13,1.0,1.0,0.5603005819850497,0.36406244304445057,0.8724300252066718,0.43504283560646906,0.9333333333333333,0.6468195809258355,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,14,1.0,1.0,0.5612775603930156,0.33183238506317136,1.0348372033900686,0.44955465131335787,0.9444444444444444,0.6261914200252957,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,15,1.0,1.0,0.516494537724389,0.3034307572576735,0.9501850684483846,0.4605352441469828,0.9555555555555556,0.6073205563757155,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,16,1.0,1.0,0.5022080090310839,0.2784258153703478,1.0018216583463881,0.4683573219511244,0.9555555555555556,0.591900646686554,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,17,1.0,1.0,0.47584583229488797,0.25772654943996004,0.9714359018537734,0.47664188808865016,0.9666666666666667,0.5765400369962056,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,18,1.0,1.0,0.44349122709698147,0.23845703138245478,0.9045446564753851,0.4825052943494585,0.9666666666666667,0.5647810260454814,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,19,1.0,1.0,0.4215681857532925,0.2193681644068824,0.8889384124014112,0.4882467912303077,0.9666666666666667,0.5555240584744348,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,20,1.0,1.0,0.39395091500547197,0.20377247449424532,0.827657202217314,0.49293994108835854,0.9666666666666667,0.5406023806995816,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,21,1.0,1.0,0.39826461871465046,0.1879109693898095,0.9273143662346734,0.4978154771857791,0.9666666666666667,0.5259636051124996,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,22,1.0,1.0,0.3691886491245694,0.1739248169793023,0.8508979956309001,0.5016847239600287,0.9777777777777777,0.5110745403501723,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,23,1.0,1.0,0.3665414770444234,0.16073159277439117,0.9029616634051005,0.5043509423732757,0.9777777777777777,0.5026664270295037,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,24,1.0,1.0,0.34805217683315276,0.14942232602172428,0.8664443095525106,0.5068197025193109,0.9888888888888889,0.49140002263916865,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,25,1.0,1.0,0.3367215262518989,0.13884457382890913,0.8622889929347568,0.5083829508887396,0.9888888888888889,0.4810980624622769,0.8555555555555555,0.8555555555555555,0.8375,0.8534201665780613,0.8534201665780613
