epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.759931753489597,0.5206611570247934,0.4497023809523809,0.48042610948875086,0.3930351196730389
2,1.1541202398371104,0.6308539944903582,0.5561755952380952,0.6001085187194791,0.5408830001713563
3,0.8817360496389636,0.6611570247933884,0.5671130952380953,0.6321158140186376,0.5446434454344313
4,1.2174509696395601,0.7079889807162535,0.6568452380952381,0.6835482597539311,0.6450838890369203
5,0.8254550136317892,0.6418732782369146,0.5568452380952381,0.611892425363928,0.5160212073278636
6,1.118564489130803,0.7107438016528925,0.6086309523809524,0.6862317349248817,0.5887636473849176
7,1.127372206735217,0.6942148760330579,0.6364583333333333,0.6686185655188295,0.6349769862632233
8,0.9175323609149817,0.6253443526170799,0.6425595238095237,0.5944933631226179,0.6283238331650591
9,0.7044200000684123,0.71900826446281,0.6588541666666667,0.6955399138242937,0.6452525346426579
10,1.1414302045648748,0.6225895316804407,0.5564484126984127,0.590171905130783,0.5442508501608054
