dataset,model,shot,runs,mean_OA,std_OA,mean_AA,std_AA,mean_Kappa,std_Kappa,mean_Macro-F1,std_Macro-F1,mean_Weighted-F1,std_Weighted-F1,mean_best_epoch,trainable_parameters
pavia_university,spectral_qnn_confguard_gated_supcon,10,5,0.8576673866090712,0.025918587468658577,0.8947993454256642,0.019335662564013378,0.8175875032251115,0.03229881839868365,0.8593096930076998,0.016781561799028268,0.8648948602444358,0.024775005761289038,12.6,1477
salinas,spectral_qnn_confguard_gated_supcon,10,5,0.9259789254585664,0.03489288157282065,0.9658534764084765,0.012606498582673804,0.9176594195586582,0.03881704410566672,0.9612388314828368,0.012166300274630207,0.9263965648324076,0.03474869304563857,16.8,2212
