epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,6.826344713363437,0.5261707988980716,0.4581101190476191,0.4861615188998345,0.3891462018369042
2,3.1011394147373754,0.5922865013774105,0.578125,0.560324085440707,0.5203012611585969
3,1.9165986477507704,0.6887052341597796,0.5922619047619048,0.6623839467966024,0.58296147665933
4,1.6962396934341137,0.7493112947658402,0.633234126984127,0.728159254748346,0.627690423222253
5,1.230350860715241,0.6942148760330579,0.6665178571428572,0.6696157693632234,0.6227484398893246
6,1.2692765073014356,0.6887052341597796,0.6321428571428571,0.6623783890562496,0.6169683007364911
7,1.9104596701535312,0.6887052341597796,0.6443452380952381,0.6625367129846731,0.6043194027828187
8,2.6169082455070223,0.6804407713498623,0.5801339285714286,0.6529865506329114,0.5695647808934108
9,1.8917323406734414,0.6859504132231405,0.6595238095238095,0.6600621026171817,0.6368699642480136
10,2.1101492377352122,0.699724517906336,0.6229166666666667,0.6748487936361843,0.5941518625603689
