dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,5,3,1,2.8538340091705323,2.834469366073608,0.09682333767414093,0.1,2.6452961206436156,0.1375,0.1375,0.07999999999999996,0.11432257356170399,0.11432257356170399
salinas,5,3,2,2.5317376613616944,2.512773036956787,0.09482331983745099,0.2,2.358241319656372,0.30625,0.30625,0.26,0.23748880429914912,0.23748880429914912
salinas,5,3,3,2.2434114456176757,2.2248969078063965,0.09257288351655006,0.35,2.0907695412635805,0.44375,0.44375000000000003,0.4066666666666666,0.36912596694712213,0.3691259669471222
salinas,5,3,4,1.9762683868408204,1.958197569847107,0.09035399034619332,0.525,1.8423314929008483,0.54375,0.54375,0.5133333333333333,0.48028499278499276,0.48028499278499276
salinas,5,3,5,1.7269781351089477,1.7094359159469605,0.08771108239889144,0.625,1.6137190222740174,0.6875,0.6875,0.6666666666666667,0.6284026876060629,0.6284026876060629
salinas,5,3,6,1.496371865272522,1.4795301914215089,0.08420834839344024,0.7125,1.4015948176383972,0.825,0.825,0.8133333333333334,0.8044200784380737,0.8044200784380738
salinas,5,3,7,1.2831258535385133,1.2668177843093873,0.08154039457440376,0.9,1.2071751713752747,0.90625,0.90625,0.9,0.8856654503906826,0.8856654503906827
salinas,5,3,8,1.0892200231552125,1.0736409306526185,0.07789557091891766,0.9375,1.0315354824066163,0.9125,0.9125,0.9066666666666666,0.8920149104645672,0.892014910464567
salinas,5,3,9,0.9137777805328369,0.8987239480018616,0.07526909094303846,0.95,0.8752627432346344,0.925,0.925,0.92,0.9041353383458646,0.9041353383458647
salinas,5,3,10,0.7647400379180909,0.7500741839408874,0.07332923486828805,0.95,0.7422479867935181,0.925,0.925,0.92,0.9041353383458646,0.9041353383458647
salinas,5,3,11,0.6388168454170227,0.6245474338531494,0.0713470384478569,0.95,0.634450426697731,0.9375,0.9375,0.9333333333333333,0.9232014204790975,0.9232014204790975
salinas,5,3,12,0.5388534665107727,0.5248177945613861,0.07017833311110735,0.975,0.5486260771751403,0.9375,0.9375,0.9333333333333333,0.9296317717370349,0.929631771737035
salinas,5,3,13,0.4597984790802002,0.4459522902965546,0.069230967015028,1.0,0.48096914291381837,0.94375,0.94375,0.94,0.94,0.9400000000000001
salinas,5,3,14,0.3967504739761353,0.38311914801597596,0.0681566722691059,1.0,0.4261970117688179,0.95,0.95,0.9466666666666667,0.9479166666666666,0.9479166666666666
salinas,5,3,15,0.3472731649875641,0.33384537100791933,0.06713893562555313,1.0,0.3831320345401764,0.95,0.95,0.9466666666666667,0.9479166666666666,0.9479166666666666
salinas,5,3,16,0.3071185052394867,0.2939153254032135,0.06601590290665627,1.0,0.3487435594201088,0.95625,0.95625,0.9533333333333334,0.956140350877193,0.956140350877193
salinas,5,3,17,0.2743283987045288,0.2613729327917099,0.06477732993662358,1.0,0.32093591094017027,0.95625,0.95625,0.9533333333333334,0.956140350877193,0.956140350877193
salinas,5,3,18,0.2500380605459213,0.23728164434432983,0.06378207989037037,1.0,0.2982719078660011,0.96875,0.96875,0.9666666666666667,0.9680306905370843,0.9680306905370845
salinas,5,3,19,0.226666659116745,0.2140965759754181,0.06285042241215706,1.0,0.27924980595707893,0.96875,0.96875,0.9666666666666667,0.9680306905370843,0.9680306905370845
salinas,5,3,20,0.20934905707836152,0.19690662622451782,0.06221217587590218,1.0,0.2632109813392162,0.96875,0.96875,0.9666666666666667,0.9684818105870737,0.9684818105870738
salinas,5,3,21,0.19506928622722625,0.18286488354206085,0.06102202087640762,0.9875,0.2492785222828388,0.95,0.95,0.9466666666666667,0.949874686716792,0.949874686716792
salinas,5,3,22,0.17994445264339448,0.16793426275253295,0.06005096416920423,1.0,0.23750899806618692,0.94375,0.94375,0.94,0.9432435254803675,0.9432435254803675
salinas,5,3,23,0.16902633607387543,0.15723219215869905,0.05897073484957218,1.0,0.22746977880597113,0.95625,0.95625,0.9533333333333334,0.955133865140259,0.955133865140259
salinas,5,3,24,0.1601986274123192,0.14867986142635345,0.057593848649412395,1.0,0.21899532601237298,0.95625,0.95625,0.9533333333333334,0.955133865140259,0.955133865140259
salinas,5,3,25,0.15005179792642592,0.13873122930526732,0.056602853909134866,1.0,0.21067506000399588,0.95625,0.95625,0.9533333333333334,0.955133865140259,0.955133865140259
salinas,5,3,26,0.14199394434690477,0.13086081743240358,0.05566562209278345,1.0,0.20298454202711583,0.9625,0.9625,0.96,0.9617650263766834,0.9617650263766834
salinas,5,3,27,0.13579245358705522,0.12482052594423294,0.05485964342951775,1.0,0.19661483205854893,0.9625,0.9625,0.96,0.9617650263766834,0.9617650263766834
salinas,5,3,28,0.1283920407295227,0.11758513301610947,0.05403453856706619,1.0,0.1907857708632946,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,5,3,29,0.12297412008047104,0.1123392105102539,0.05317455902695656,1.0,0.18506475128233432,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,5,3,30,0.11713661700487137,0.10675713419914246,0.051897401735186574,1.0,0.18030285276472569,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,5,3,31,0.11251395493745804,0.10232733935117722,0.050933084543794395,1.0,0.17576528079807757,0.96875,0.96875,0.9666666666666667,0.968671679197995,0.968671679197995
salinas,5,3,32,0.10777964144945144,0.09782017916440963,0.04979730322957039,1.0,0.17185669280588628,0.96875,0.96875,0.9666666666666667,0.968671679197995,0.968671679197995
salinas,5,3,33,0.10356812179088593,0.09387448877096176,0.048468163795769216,1.0,0.1681262943893671,0.96875,0.96875,0.9666666666666667,0.9680306905370843,0.9680306905370845
salinas,5,3,34,0.09918716102838517,0.08973377123475075,0.0472669493407011,1.0,0.16446116715669631,0.96875,0.96875,0.9666666666666667,0.9680306905370843,0.9680306905370845
salinas,5,3,35,0.09564053490757943,0.0864098161458969,0.04615358859300613,1.0,0.1612643960863352,0.96875,0.96875,0.9666666666666667,0.9680306905370843,0.9680306905370845
salinas,5,3,36,0.09300034418702126,0.08391819670796394,0.045410734694451095,1.0,0.15764520615339278,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,5,3,37,0.08969381004571915,0.08072278797626495,0.04485511649399996,0.9875,0.15477940775454044,0.96875,0.96875,0.9666666666666667,0.968671679197995,0.968671679197995
salinas,5,3,38,0.08521597236394882,0.0765654794871807,0.04325246289372444,1.0,0.15218059420585633,0.96875,0.96875,0.9666666666666667,0.9680306905370843,0.9680306905370845
