dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,5,4,1,2.349884091483222,2.3495992289649115,0.0014245480842267474,0.044444444444444446,2.2839896625942653,0.08888888888888889,0.08888888888888889,-0.02499999999999991,0.06212370005473454,0.06212370005473454
pavia_university,5,4,2,2.1214003774854873,2.1211096816592745,0.001453488806469573,0.1111111111111111,2.10638329717848,0.17777777777777778,0.17777777777777778,0.07499999999999996,0.13399987423756524,0.13399987423756524
pavia_university,5,4,3,1.915683176782396,1.9153773784637451,0.001529030848501457,0.28888888888888886,1.9375532892015246,0.3,0.30000000000000004,0.21250000000000002,0.2215376269084709,0.2215376269084709
pavia_university,5,4,4,1.720044822163052,1.719722376929389,0.001612344767070479,0.35555555555555557,1.7830627255969578,0.32222222222222224,0.3222222222222222,0.23750000000000004,0.22949299760893963,0.22949299760893963
pavia_university,5,4,5,1.5359507428275214,1.5356093857023452,0.0017069546091887686,0.6,1.638763639662001,0.45555555555555555,0.4555555555555555,0.38749999999999996,0.409895714307479,0.409895714307479
pavia_university,5,4,6,1.3690993653403387,1.3687453005048964,0.00177039652545419,0.7333333333333333,1.5039573483996922,0.5777777777777777,0.5777777777777778,0.525,0.5436696438716035,0.5436696438716035
pavia_university,5,4,7,1.2108826902177598,1.2105223205354478,0.0018018204770568343,0.7777777777777778,1.3803429100248548,0.6555555555555556,0.6555555555555556,0.6125,0.6353562266530698,0.6353562266530697
pavia_university,5,4,8,1.064065867000156,1.0637098418341742,0.00178024562386175,0.8,1.2684253666136,0.7333333333333333,0.7333333333333333,0.7,0.7241967399518139,0.7241967399518139
pavia_university,5,4,9,0.9317200554741754,0.9313720464706421,0.0017400033603836265,0.9333333333333333,1.167856338289049,0.7888888888888889,0.7888888888888889,0.7625,0.7892717018104015,0.7892717018104014
pavia_university,5,4,10,0.8133373459180196,0.8130020141601563,0.001676691985792584,0.9777777777777777,1.077745434972975,0.8222222222222222,0.8222222222222222,0.8,0.819000435409104,0.8190004354091042
pavia_university,5,4,11,0.7048982222874959,0.7045763280656603,0.0016093913388128083,1.0,0.9971195525593228,0.8333333333333334,0.8333333333333334,0.8125,0.8277937863077183,0.8277937863077183
pavia_university,5,4,12,0.6088430735800001,0.6085290167066786,0.0015703087362150352,1.0,0.9253310865826077,0.8333333333333334,0.8333333333333334,0.8125,0.8277937863077183,0.8277937863077183
pavia_university,5,4,13,0.5258321536911859,0.5255223843786452,0.001548808150821262,1.0,0.862164416578081,0.8333333333333334,0.8333333333333335,0.8125,0.8291300145789309,0.8291300145789309
pavia_university,5,4,14,0.4525650567478604,0.4522618571917216,0.0015159875413195954,1.0,0.8074102534188164,0.8555555555555555,0.8555555555555556,0.8375,0.8523207447692572,0.8523207447692573
pavia_university,5,4,15,0.3913827266958025,0.3910865863164266,0.0014807382262208395,1.0,0.7607632438341777,0.8444444444444444,0.8444444444444446,0.825,0.8419457735247209,0.8419457735247208
pavia_university,5,4,16,0.338641361395518,0.3383555809656779,0.0014289215336450271,1.0,0.7211146778530545,0.8444444444444444,0.8444444444444446,0.825,0.8419457735247209,0.8419457735247208
pavia_university,5,4,17,0.2949931601683299,0.29471688270568847,0.0013813873442510764,1.0,0.6875410636266073,0.8444444444444444,0.8444444444444446,0.825,0.8419457735247209,0.8419457735247208
pavia_university,5,4,18,0.2582030865881178,0.2579395923349592,0.0013174539354319373,1.0,0.6600177685419718,0.8333333333333334,0.8333333333333335,0.8125,0.8301199125760529,0.830119912576053
pavia_university,5,4,19,0.2281014578209983,0.22785032788912454,0.0012556658915451003,1.0,0.636323838101493,0.8333333333333334,0.8333333333333335,0.8125,0.8304355164004287,0.8304355164004286
pavia_university,5,4,20,0.2018086675140593,0.20156822734408908,0.0012022031522873375,1.0,0.6162101103199853,0.8333333333333334,0.8333333333333335,0.8125,0.8300695377735804,0.8300695377735803
pavia_university,5,4,21,0.17968698971801333,0.17945761481920877,0.0011468855793484384,1.0,0.5996876617272695,0.8333333333333334,0.8333333333333335,0.8125,0.8300695377735804,0.8300695377735803
pavia_university,5,4,22,0.16082253754138948,0.16060390538639494,0.0010931661585345865,1.0,0.5861595498190986,0.8333333333333334,0.8333333333333335,0.8125,0.8300695377735804,0.8300695377735803
pavia_university,5,4,23,0.14535811013645597,0.14514888922373453,0.0010461183989213573,1.0,0.5746539579497443,0.8333333333333334,0.8333333333333335,0.8125,0.8300695377735804,0.8300695377735803
pavia_university,5,4,24,0.13223566578494178,0.13203588392999438,0.0009989046815058423,1.0,0.5643631160259247,0.8333333333333334,0.8333333333333335,0.8125,0.8300695377735804,0.8300695377735803
