0,1,2,3,4,5,6,7,8
4823,17,140,547,0,0,104,980,0
42,15706,847,251,0,1163,0,618,2
0,0,1612,0,0,0,0,465,2
348,195,43,2270,0,8,0,180,0
0,0,0,0,1324,0,0,0,1
0,1,0,0,0,5008,0,0,0
0,0,0,0,0,0,1310,0,0
17,0,50,62,0,0,0,3533,0
0,0,1,20,5,0,31,0,870
