dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_confguardb_gated_supcon,10,2,1,1.0,1.0,margin_suppression,0.05,0.35,0.08,2.692928671836853,2.591050910949707,0.46950696110725404,0.07976346015930176,0.9677197277545929,0.26875,2.2500498414039614,0.3875,0.3875,0.3466666666666667,0.35787468430016134,0.35787468430016134
salinas,spectral_qnn_confguardb_gated_supcon,10,2,2,1.0,1.0,margin_suppression,0.05,0.35,0.08,2.0933171033859255,2.0066967725753786,0.3881252035498619,0.08995304554700852,0.9517314016819001,0.55,1.7387990951538086,0.6375,0.6375,0.6133333333333333,0.5580306219544089,0.558030621954409
salinas,spectral_qnn_confguardb_gated_supcon,10,2,3,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.600913643836975,1.505100917816162,0.4206564873456955,0.116814274340868,0.9080613553524017,0.71875,1.3034408152103425,0.8125,0.8125,0.8,0.7754046331348963,0.7754046331348963
salinas,spectral_qnn_confguardb_gated_supcon,10,2,4,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.1651830434799195,1.089822006225586,0.2953996412456036,0.16281098425388335,0.8263187050819397,0.9,0.9485011041164398,0.9375,0.9375,0.9333333333333333,0.9358848208689203,0.9358848208689203
salinas,spectral_qnn_confguardb_gated_supcon,10,2,5,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.8802493512630463,0.7686374843120575,0.45192440301179887,0.21226988583803177,0.7280593812465668,0.95625,0.695556566119194,0.95,0.95,0.9466666666666667,0.9496848181058707,0.9496848181058708
salinas,spectral_qnn_confguardb_gated_supcon,10,2,6,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.6687383592128754,0.5525647222995758,0.44854760617017747,0.264641135931015,0.6089946627616882,0.96875,0.527416980266571,0.9625,0.9625,0.96,0.9622161464266727,0.9622161464266729
salinas,spectral_qnn_confguardb_gated_supcon,10,2,7,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.5163444519042969,0.4138101160526276,0.3572402909398079,0.310862734913826,0.5042822092771531,0.99375,0.41497901678085325,0.96875,0.96875,0.9666666666666667,0.9685767448925343,0.9685767448925343
salinas,spectral_qnn_confguardb_gated_supcon,10,2,8,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.4257668346166611,0.320022788643837,0.35450835675001147,0.34842370450496674,0.4139379620552063,1.0,0.3417853832244873,0.96875,0.96875,0.9666666666666667,0.9682870860014486,0.9682870860014485
salinas,spectral_qnn_confguardb_gated_supcon,10,2,9,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.3766677796840668,0.2596209838986397,0.40015955567359923,0.37014895379543306,0.35443919003009794,1.0,0.2822852090001106,0.98125,0.98125,0.98,0.981203007518797,0.981203007518797
salinas,spectral_qnn_confguardb_gated_supcon,10,2,10,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.3559208571910858,0.21305210143327713,0.5233003377914429,0.38208680152893065,0.3054112955927849,1.0,0.2460559278726578,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,spectral_qnn_confguardb_gated_supcon,10,2,11,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.3004836902022362,0.17839905321598054,0.41893760561943055,0.38297109603881835,0.2712983310222626,1.0,0.2155647248029709,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,spectral_qnn_confguardb_gated_supcon,10,2,12,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.27719273418188095,0.1550969012081623,0.4229392945766449,0.37507974207401273,0.24761060178279876,1.0,0.18627658784389495,0.98125,0.98125,0.98,0.981203007518797,0.981203007518797
salinas,spectral_qnn_confguardb_gated_supcon,10,2,13,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.2502477690577507,0.1348547160625458,0.3972836583852768,0.3593632012605667,0.22881481945514678,1.0,0.17003273367881774,0.98125,0.98125,0.98,0.981203007518797,0.981203007518797
salinas,spectral_qnn_confguardb_gated_supcon,10,2,14,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.2065865784883499,0.11876697838306427,0.26991949528455733,0.3383569985628128,0.2058218687772751,1.0,0.15823803767561911,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_confguardb_gated_supcon,10,2,15,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.19546161741018295,0.10595340356230736,0.2916111335158348,0.31185984909534453,0.18991763591766359,1.0,0.14387311339378356,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_confguardb_gated_supcon,10,2,16,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.1848717972636223,0.09566160291433334,0.3054657645523548,0.281170454621315,0.17825669646263123,1.0,0.1298451352864504,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
