dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,12,0.08576728403568268,0.6000000238418579,0.3391099241044786,0.22284871406025356,0.5813060098224216,1.0,0.5210973845587836,0.8777777777777778,0.8777777777777778,0.8625,0.8749855718200492,0.8749855718200493
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,13,0.09488559514284134,0.6499999761581421,0.298739962776502,0.18514317009184095,0.567983960111936,1.0,0.4941856318049961,0.8777777777777778,0.8777777777777778,0.8625,0.8749855718200492,0.8749855718200493
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,14,0.1044204905629158,0.699999988079071,0.2752298212713665,0.1564514014456007,0.5938920693265067,1.0,0.47425050073199804,0.8777777777777778,0.8777777777777778,0.8625,0.8749855718200492,0.8749855718200493
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,15,0.11430307477712631,0.75,0.2526333000924852,0.13329717185762194,0.5966806477970548,1.0,0.4572004304991828,0.8777777777777778,0.8777777777777778,0.8625,0.8749855718200492,0.8749855718200493
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,16,0.12457283586263657,0.800000011920929,0.24051231443881987,0.11474798387951321,0.6288216408756044,1.0,0.44489769869380524,0.8777777777777778,0.8777777777777778,0.8625,0.8749855718200492,0.8749855718200493
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,17,0.13528962433338165,0.8500000238418579,0.2206585102611118,0.10071656571494209,0.5997096982267168,1.0,0.433825429280599,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,18,0.146267831325531,0.8999999761581421,0.19128335797124438,0.0884154725405905,0.5143394266565641,1.0,0.4247636013560825,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,19,0.15763001143932343,0.949999988079071,0.22836975322829353,0.07844887342717913,0.7496043735080296,1.0,0.4175399283568064,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,20,0.16925887763500214,1.0,0.15600371128982968,0.07006905012660557,0.42967329290178086,1.0,0.41023808187908595,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,21,0.172512948513031,1.0,0.18727731241120232,0.06335919201374055,0.619590609603458,1.0,0.4062588546011183,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,22,0.17580276727676392,1.0,0.1668016114168697,0.05813454406128989,0.5433353384335836,1.0,0.4041335450278388,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,23,0.17896109819412231,1.0,0.14664771291944717,0.05340983735190497,0.46618936757246654,1.0,0.4017816808488634,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,24,0.18200893700122833,1.0,0.15298583375083075,0.049282868206501004,0.51851480934355,1.0,0.4006517079141405,0.8888888888888888,0.8888888888888888,0.875,0.885726521691434,0.885726521691434
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,25,0.18513748049736023,1.0,0.1609533538420995,0.045516264935334526,0.5771854467689991,1.0,0.396111441983117,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,26,0.18809224665164948,1.0,0.13218709867861536,0.04211514848801825,0.450359760887093,1.0,0.3928800993495517,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,27,0.19091203808784485,1.0,0.17563102344671885,0.039127017557621005,0.6825200345781114,1.0,0.3910651365915934,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,28,0.19371847808361053,1.0,0.13371490256653892,0.036404584224025406,0.4865515920850966,1.0,0.3908955388598972,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,29,0.19646479189395905,1.0,0.1941653784778383,0.033990918058488105,0.8008723040421803,1.0,0.3893754945860969,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,30,0.19916734099388123,1.0,0.1419409015112453,0.0320067582031091,0.5496706949339972,1.0,0.3868499371740553,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,31,0.20186138153076172,1.0,0.15119850569301183,0.03005326729681757,0.6057261851098802,1.0,0.38480122486750284,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,32,0.20443494617938995,1.0,0.14493311726384692,0.02817700550787979,0.5837805496321784,1.0,0.3849575294388665,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,33,0.20702126622200012,1.0,0.15157830367485683,0.026632889153228867,0.6247270595696237,1.0,0.3845056864950392,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,34,0.20936067402362823,1.0,0.15033538308408526,0.025116076113449202,0.6260965214835272,1.0,0.3848761002222697,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,4,35,0.21189343929290771,1.0,0.1314327034685347,0.02378428354859352,0.5382420910729302,1.0,0.3846991817156474,0.9,0.8999999999999999,0.8875000000000001,0.8991874616229621,0.899187461622962
