0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,16,0,0,23,0,25,0,678,0,129,22,0,0,0,189
9,13,0,0,17,0,48,189,140,0,4,0,0,178,0,221
1,0,0,0,19,0,13,0,153,30,0,0,0,0,5,5
4,2,0,19,0,0,10,35,8,0,0,0,0,85,0,309
16,134,1,1,0,0,0,0,155,0,28,309,0,30,24,21
10,0,0,8,0,0,0,3,0,0,0,0,0,0,1,0
116,0,0,62,0,0,0,18,0,0,0,0,0,0,209,62
0,0,0,1,0,0,0,0,13,0,0,0,0,2,0,0
661,5,0,7,34,1,33,5,46,0,66,0,3,95,0,5
1075,237,0,0,0,0,108,78,439,0,330,0,1,172,4,0
0,22,21,0,46,0,85,5,384,0,3,13,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,1
57,0,0,0,0,0,0,10,175,7,0,0,1,188,257,559
0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0
0,0,37,0,0,0,45,0,0,0,0,0,0,0,0,0
