dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,1,2.4742831124199762,2.3385384506649443,0.6787232557932535,0.12222222222222222,2.1722743034362795,0.14444444444444443,0.14444444444444446,0.03749999999999998,0.1466988727858293,0.1466988727858293
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,2,2.1037078062693277,1.9747886233859593,0.6445959405766593,0.36666666666666664,1.8657929314507378,0.4111111111111111,0.4111111111111111,0.3375,0.3843670127983853,0.38436701279838537
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,3,1.7616501993603177,1.647674560546875,0.5698783146010504,0.7111111111111111,1.5914374828338622,0.7111111111111111,0.7111111111111111,0.675,0.6617423975345633,0.6617423975345633
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,4,1.4352487723032634,1.3573697990841336,0.38939480375912455,0.8666666666666667,1.3498238325119019,0.7777777777777778,0.7777777777777778,0.75,0.7358519753699873,0.7358519753699873
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,5,1.2019042134284974,1.1032414330376519,0.49331392645835875,0.8888888888888888,1.1447547647688123,0.8,0.8,0.775,0.7597035929264552,0.7597035929264552
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,6,0.9650461422072516,0.883113976319631,0.40966084765063393,0.9,0.9764730744891696,0.8111111111111111,0.8111111111111111,0.7875,0.7865781053424074,0.7865781053424074
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,7,0.8296723379029168,0.7042600843641493,0.6270612604088254,0.9444444444444444,0.841659332646264,0.8555555555555555,0.8555555555555555,0.8375,0.8530242246781037,0.8530242246781035
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,8,0.6496983740064833,0.5576038863923815,0.4604724089304606,0.9888888888888889,0.7352923764122857,0.8555555555555555,0.8555555555555555,0.8375,0.8530242246781037,0.8530242246781035
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,9,0.5716294348239899,0.44118625058068167,0.6522159424920877,0.9888888888888889,0.655013542705112,0.8666666666666667,0.8666666666666667,0.85,0.8646129627374299,0.8646129627374299
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,10,0.4753540641731686,0.3557086216078864,0.5982272002432082,0.9888888888888889,0.5943488041559856,0.8888888888888888,0.8888888888888888,0.875,0.8861023212573443,0.8861023212573444
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,11,0.39751174648602805,0.28603477941619027,0.5573848088582357,1.0,0.5503934661547343,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,12,0.33363257845242816,0.23573776615990533,0.4894740621248881,1.0,0.5181796981228722,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,13,0.332969100607766,0.1973643786377377,0.6780236072010464,1.0,0.49330708053376937,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,14,0.26824443605211046,0.16720227698485057,0.5052107844087813,1.0,0.47548491491211786,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,15,0.23307803604337904,0.14373356567488776,0.44672236326667997,1.0,0.4623723275131649,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,16,0.2225860168536504,0.1254792637295193,0.48553373482492235,1.0,0.4515984747144911,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,17,0.20389192700386047,0.11066989650328954,0.466110137436125,1.0,0.44327338139216105,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,18,0.17836742500464123,0.09852960771984524,0.3991890935434235,1.0,0.43668087720870974,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,19,0.21908150778876412,0.08857681353886922,0.6525234593285455,1.0,0.43128739330503674,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,20,0.1726637636621793,0.07999591694937812,0.4633392199873924,1.0,0.42731056610743207,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,0,21,0.18552278810077244,0.07305438965559005,0.5623419814639621,1.0,0.42372387647628784,0.9,0.8999999999999999,0.8875,0.8963420179958967,0.896342017995897
