dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,1,3.0199105739593506,2.9099520206451417,0.549792754650116,0.075,2.5852415323257447,0.19375,0.19375,0.14,0.13846777269260108,0.13846777269260105
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,2,2.459482026100159,2.370367693901062,0.44557167291641236,0.30625,2.102424645423889,0.36875,0.36875,0.32666666666666666,0.277216576648409,0.27721657664840904
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,3,2.020448696613312,1.9160614371299745,0.5219361908733845,0.4625,1.6899568796157838,0.65,0.6499999999999999,0.6266666666666667,0.5745140326561653,0.5745140326561653
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,4,1.6240259647369384,1.5266596674919128,0.4868314817547798,0.7,1.342122620344162,0.78125,0.78125,0.7666666666666666,0.7319878390530564,0.7319878390530563
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,5,1.320776891708374,1.205210667848587,0.5778311282396317,0.8125,1.05839484333992,0.81875,0.81875,0.8066666666666666,0.7740428305310337,0.7740428305310337
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,6,1.0372111976146698,0.9468072712421417,0.4520195871591568,0.84375,0.839044737815857,0.875,0.875,0.8666666666666667,0.838328678278769,0.8383286782787691
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,7,0.8558538496494293,0.7540489077568054,0.5090246811509133,0.8375,0.6753379344940186,0.875,0.875,0.8666666666666667,0.8692551691729323,0.8692551691729324
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,8,0.6992554903030396,0.6071579813957214,0.460487587749958,0.86875,0.5577683836221695,0.95,0.95,0.9466666666666667,0.9462598804704068,0.9462598804704069
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,9,0.6090542078018188,0.5025158286094665,0.532691878080368,0.9375,0.4744699463248253,0.91875,0.91875,0.9133333333333333,0.918546365914787,0.9185463659147871
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,10,0.5308879494667054,0.43102449774742124,0.49931723773479464,0.93125,0.4138619676232338,0.9375,0.9375,0.9333333333333333,0.9279448621553885,0.9279448621553884
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,11,0.46610014140605927,0.37709378004074096,0.44503185600042344,0.94375,0.36723251566290854,0.93125,0.93125,0.9266666666666666,0.923366107576634,0.9233661075766338
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,12,0.44970100820064546,0.3351107969880104,0.5729510374367237,0.9375,0.33390664160251615,0.925,0.925,0.92,0.924968671679198,0.924968671679198
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,13,0.39438114762306214,0.30481477826833725,0.4478318393230438,0.9375,0.30706732273101806,0.90625,0.90625,0.9,0.8948760790866054,0.8948760790866054
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,14,0.38791494369506835,0.281876403093338,0.5301927000284195,0.925,0.2849878087639809,0.94375,0.94375,0.94,0.9404773296878559,0.9404773296878559
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,15,0.34266693592071534,0.2598410829901695,0.4141292631626129,0.9375,0.26709135472774503,0.91875,0.91875,0.9133333333333333,0.9173288334472545,0.9173288334472545
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,16,0.33907622694969175,0.24455013275146484,0.47263049334287643,0.93125,0.25274859815835954,0.95,0.95,0.9466666666666667,0.9483047106402369,0.948304710640237
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,17,0.32504217475652697,0.2310808926820755,0.46980641037225723,0.9375,0.2403063703328371,0.94375,0.94375,0.94,0.9423038048431355,0.9423038048431355
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,18,0.29925702661275866,0.2176064893603325,0.4082526698708534,0.93125,0.22931805178523063,0.90625,0.90625,0.9,0.8993463773069036,0.8993463773069035
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,19,0.3009644880890846,0.20827088207006456,0.46346800327301024,0.95,0.219482759013772,0.94375,0.94375,0.94,0.9423038048431355,0.9423038048431355
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,20,0.27933997064828875,0.19795195013284683,0.4069400854408741,0.95,0.21121746264398097,0.925,0.925,0.92,0.9239077808156755,0.9239077808156754
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,21,0.2835898742079735,0.1898855037987232,0.4685218550264835,0.93125,0.20306070819497107,0.91875,0.91875,0.9133333333333333,0.9173288334472545,0.9173288334472545
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,22,0.2801517382264137,0.18348045498132706,0.4833564169704914,0.94375,0.1962481677532196,0.93125,0.93125,0.9266666666666666,0.9301995519100782,0.9301995519100782
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,23,0.251247401535511,0.1772546537220478,0.3699637293815613,0.94375,0.19137028530240058,0.925,0.925,0.92,0.9028664922494323,0.9028664922494324
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,24,0.2671724960207939,0.17144744843244553,0.4786252394318581,0.9375,0.18527039866894485,0.925,0.925,0.92,0.917455351665878,0.9174553516658779
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,25,0.2531832456588745,0.16381216645240784,0.4468554049730301,0.96875,0.18069851994514466,0.9375,0.9375,0.9333333333333333,0.9363004771286505,0.9363004771286505
salinas,spectral_qnn_residualsafe_gated_supcon,10,0,26,0.24088976085186004,0.15777798742055893,0.41555885672569276,0.96875,0.175643689930439,0.93125,0.93125,0.9266666666666666,0.9301995519100782,0.9301995519100782
