class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.579714368988633,1.0,0.7339483394833949,1989
1,Brocoli_green_weeds_2,0.9995590828924162,0.6117107393416082,0.7589554737194509,3706
2,Fallow,1.0,0.09100204498977506,0.1668228678537957,1956
3,Fallow_rough_plow,0.3202062822315987,0.9941775836972343,0.48439716312056735,1374
4,Fallow_smooth,0.3673951565268754,0.4680210684725357,0.4116479152878888,2658
5,Stubble,0.5780745523921338,1.0,0.7326327536501441,3939
6,Celery,1.0,0.8951952795729138,0.9446997776130467,3559
7,Grapes_untrained,0.838164521544488,0.6656297218025065,0.7419994055285841,11251
8,Soil_vinyard_develop,0.7542758705549403,0.9914281093320395,0.856743535988819,6183
9,Corn_senesced_green_weeds,0.9482758620689655,0.15193370165745856,0.2619047619047619,3258
10,Lettuce_romaine_4wk,0.025245441795231416,0.03435114503816794,0.02910266774454325,1048
11,Lettuce_romaine_5wk,0.9768518518518519,0.22128998426848454,0.36083796494228304,1907
12,Lettuce_romaine_6wk,0.0,0.0,0.0,896
13,Lettuce_romaine_7wk,0.6300434512725015,0.9666666666666667,0.7628711010898158,1050
14,Vinyard_untrained,0.7697243692576928,0.7282008830022075,0.7483870967741936,7248
15,Vinyard_vertical_trellis,0.7033755274261604,0.9328483491885842,0.8020206879961511,1787
