shot,seed,epoch,train_loss,train_ce_loss,train_proto_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
5,4,1,2.7395814418792725,2.7330471515655517,0.03267119359225035,0.1375,2.5664565941383097,0.1724137931034483,0.15625,0.11441368078175895,0.13254031847781847,0.1462513859065583
5,4,2,2.4502447605133058,2.4441267967224123,0.030589914321899413,0.2375,2.3611457635616433,0.30344827586206896,0.275,0.25307288213393175,0.22921682478812896,0.2529289101110389
5,4,3,2.1922672748565675,2.1866331338882445,0.028170634992420673,0.35,2.171411699262159,0.4068965517241379,0.3703125,0.3641972161321573,0.3263600115279345,0.35849867397808594
5,4,4,1.943725824356079,1.9384460210800172,0.02639906033873558,0.5,1.995037635441484,0.496551724137931,0.4765625,0.46099399124147056,0.4336507781012091,0.45429664403505066
5,4,5,1.7129575967788697,1.708061933517456,0.02447827234864235,0.625,1.8319322528510258,0.6,0.5921875000000001,0.5716832187420422,0.5407300130210347,0.5552145303186191
5,4,6,1.4973800420761108,1.4928171396255494,0.022814551554620265,0.775,1.678993820321971,0.6758620689655173,0.6770833333333333,0.6529687340869742,0.647639768856874,0.6451350706160144
5,4,7,1.2972581386566162,1.293008017539978,0.021250608935952188,0.8,1.54172525734737,0.6896551724137931,0.6895833333333333,0.6678544158819038,0.6571488617376775,0.6604554489672456
5,4,8,1.1193960905075073,1.115444278717041,0.019759020023047923,0.8375,1.418555198455679,0.7241379310344828,0.7354166666666666,0.7048346055979644,0.7004657426666092,0.6946586153021678
5,4,9,0.9567805171012879,0.9530794143676757,0.018505490757524966,0.9375,1.3091867944289899,0.7310344827586207,0.7416666666666667,0.7122137404580153,0.7055707189435653,0.7002916925732917
5,4,10,0.8155405998229981,0.812024736404419,0.01757937576621771,0.9875,1.2138119923657384,0.7517241379310344,0.7749999999999999,0.7344457445184922,0.7365955007978665,0.7253305323205668
5,4,11,0.6903270125389099,0.6869933366775512,0.016668401751667263,0.9875,1.1314106688417238,0.7517241379310344,0.7749999999999999,0.734472760567679,0.7343143690469205,0.7235346294464104
5,4,12,0.5862542510032653,0.583075875043869,0.015891889296472072,0.9875,1.0613148874249951,0.7517241379310344,0.7749999999999999,0.734472760567679,0.7343143690469205,0.7235346294464104
5,4,13,0.4994646072387695,0.4964222013950348,0.01521206870675087,1.0,1.002870924102849,0.7724137931034483,0.79375,0.7565752658086178,0.7574968216991874,0.7483940588323692
5,4,14,0.4221715807914734,0.4192309260368347,0.014703263901174069,1.0,0.9548256405468645,0.7931034482758621,0.8125,0.7787047870987435,0.7830622285145943,0.776604162904542
5,4,15,0.35983850955963137,0.35701658129692077,0.014109641872346401,1.0,0.9143289297819137,0.7931034482758621,0.8125,0.7787047870987435,0.7830622285145943,0.776604162904542
5,4,16,0.30909224152565,0.30637969970703127,0.013562680222094059,1.0,0.8804695842594936,0.8,0.81875,0.786081294195452,0.7895723485115562,0.7837877435908451
5,4,17,0.2674610137939453,0.26485329270362856,0.013038598001003265,1.0,0.852706568405546,0.8206896551724138,0.8374999999999999,0.8082108154855777,0.8115768616058863,0.8080685856259678
5,4,18,0.23393914103507996,0.23144015967845916,0.012494905944913625,1.0,0.8296142289350773,0.8275862068965517,0.84375,0.8155873225822863,0.8177998053288301,0.814935282147837
5,4,19,0.20604253113269805,0.2036513239145279,0.011956027522683144,1.0,0.810897869385522,0.8275862068965517,0.84375,0.8155873225822863,0.8177998053288301,0.814935282147837
5,4,20,0.18217236697673797,0.17988682091236113,0.011427743174135686,1.0,0.7957210637372115,0.8275862068965517,0.84375,0.8155873225822863,0.8177998053288301,0.814935282147837
5,4,21,0.16171325743198395,0.15952683389186859,0.010932121798396111,1.0,0.7835177142044594,0.8275862068965517,0.84375,0.8155873225822863,0.8177998053288301,0.814935282147837
5,4,22,0.14619862735271455,0.14407950192689895,0.010595632810145616,1.0,0.7738669264419326,0.8275862068965517,0.84375,0.8155873225822863,0.8177998053288301,0.814935282147837
5,4,23,0.13183748722076416,0.12980377674102783,0.010168543457984925,1.0,0.7661967695273202,0.8275862068965517,0.84375,0.8155873225822863,0.8177998053288301,0.814935282147837
5,4,24,0.12002497315406799,0.11806082278490067,0.00982076758518815,1.0,0.759326465993092,0.8275862068965517,0.84375,0.8155873225822863,0.8177998053288301,0.814935282147837
5,4,25,0.10975771695375443,0.10786458253860473,0.009465666022151709,1.0,0.7535437944120374,0.8206896551724138,0.8374999999999999,0.8082108154855777,0.8115768616058863,0.8080685856259678
5,4,26,0.10100975334644317,0.09917838424444199,0.009156841598451138,1.0,0.7487422837265607,0.8275862068965517,0.84375,0.8155873225822863,0.8172045672335919,0.814278467697919
5,4,27,0.0933461219072342,0.09156610667705536,0.008900084160268306,1.0,0.7451194815080742,0.8275862068965517,0.84375,0.8155873225822863,0.8172045672335919,0.814278467697919
5,4,28,0.086324043571949,0.08459236621856689,0.00865838248282671,1.0,0.7415987775243562,0.8275862068965517,0.84375,0.8155873225822863,0.8172045672335919,0.814278467697919
