shot,seed,epoch,train_loss,train_ce_loss,train_proto_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
5,2,1,2.893468236923218,2.8901374340057373,0.016653962060809137,0.1,2.8046141229826826,0.11724137931034483,0.15833333333333333,0.06049101493292841,0.11204428933409112,0.10064657213876722
5,2,2,2.5686758518218995,2.565631055831909,0.015224040485918522,0.3125,2.574465074210331,0.21379310344827587,0.26197916666666665,0.16329216440575012,0.21088089542036909,0.19367043523123378
5,2,3,2.2780052423477173,2.275151324272156,0.014269633498042823,0.4625,2.3674460953679577,0.35172413793103446,0.39166666666666666,0.3088585771512601,0.3360579925049823,0.319701319918688
5,2,4,2.0030219554901123,2.0003436326980593,0.0133916724473238,0.6,2.179005192066061,0.46206896551724136,0.49479166666666663,0.42553839902478674,0.4226114846719067,0.4036389066832669
5,2,5,1.75557382106781,1.7530274391174316,0.012731817923486233,0.6875,2.00781673891791,0.496551724137931,0.5291666666666667,0.4626903553299492,0.4376725827573014,0.4251397262068397
5,2,6,1.5311895847320556,1.5288029909133911,0.01193283051252365,0.775,1.847599614899734,0.5586206896551724,0.6,0.5291252283336716,0.5132972817475694,0.5023807733685148
5,2,7,1.3204954385757446,1.3182244300842285,0.011355208232998848,0.8375,1.7051089648542732,0.6,0.6375,0.5730097481722178,0.5633839586003403,0.5542536051211743
5,2,8,1.1360296726226806,1.1338873386383057,0.010711760818958282,0.875,1.5767167749076054,0.6551724137931034,0.6875,0.631568248805773,0.6263777282403612,0.616124714326078
5,2,9,0.9669980764389038,0.9649619817733764,0.010180515330284834,0.925,1.4650856971740722,0.6896551724137931,0.71875,0.6684114239251957,0.6522766857325681,0.6447028743174786
5,2,10,0.8185420632362366,0.8166071772575378,0.00967434523627162,0.95,1.3667977333068848,0.7310344827586207,0.75625,0.7126232340685028,0.7019700495134604,0.699536930903291
5,2,11,0.6900510668754578,0.6882014393806457,0.009248060546815396,0.975,1.2852145885599071,0.7517241379310344,0.775,0.7346347414976362,0.7266987644166605,0.7236053979229141
5,2,12,0.5836882650852203,0.581920999288559,0.008836356550455093,0.9875,1.2193939143213732,0.7517241379310344,0.775,0.7346347414976362,0.7266987644166605,0.7236053979229141
5,2,13,0.4963377594947815,0.4946354627609253,0.00851144352927804,0.9875,1.1643475894270272,0.7655172413793103,0.7875,0.7493772558588785,0.739325027042923,0.7375378256484453
