shot,seed,epoch,train_loss,train_ce_loss,train_proto_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
5,1,1,2.883683967590332,2.8785313606262206,0.02576301768422127,0.1375,2.7492828402025946,0.13793103448275862,0.16249999999999998,0.07896742720666716,0.09258425774383221,0.08561021544147002
5,1,2,2.54789457321167,2.543003034591675,0.024457829259335994,0.225,2.5051275746575716,0.23448275862068965,0.25,0.1814575598840461,0.17267874278144418,0.17215125640251316
5,1,3,2.2586977005004885,2.2541854858398436,0.022561232186853887,0.375,2.27589777420307,0.41379310344827586,0.4203125,0.3724222210906868,0.35137478528623034,0.3516496304484663
5,1,4,1.993165922164917,1.9889256238937378,0.021201563999056816,0.5125,2.0627179063599685,0.5655172413793104,0.5625,0.5345697253783054,0.48827356035657654,0.4918880666003604
5,1,5,1.7433567285537719,1.73936927318573,0.01993720345199108,0.65,1.870652520245519,0.6344827586206897,0.6541666666666667,0.6087266432462706,0.60991727850881,0.5874949280097213
5,1,6,1.5182787418365478,1.5144288778305053,0.019249258749186992,0.8125,1.6967178180299956,0.7310344827586207,0.7416666666666667,0.7121111846459298,0.7189111260612275,0.7085753601973789
5,1,7,1.3133670806884765,1.3096410989761353,0.018629870004951955,0.9,1.5414704668110815,0.8,0.8041666666666667,0.785928829608512,0.780927749324194,0.7770074962116866
5,1,8,1.1318945407867431,1.1282335996627808,0.01830477248877287,0.9375,1.4017219041955882,0.8206896551724138,0.8374999999999999,0.8081620191329126,0.8099389820070597,0.8000859265058744
5,1,9,0.9679922461509705,0.9643822073936462,0.018050193227827548,0.95,1.2795884428353146,0.8275862068965517,0.84375,0.815540403012416,0.8160277587909166,0.8068045767501302
5,1,10,0.822316837310791,0.8188427805900573,0.017370277363806964,0.975,1.1754487592598488,0.8275862068965517,0.84375,0.8155685576189264,0.8128816359079516,0.8086969775536018
5,1,11,0.6999673962593078,0.6966068863868713,0.016802557837218048,1.0,1.0867317840970796,0.8344827586206897,0.85,0.8229458153141694,0.8251922419685578,0.8222810945859947
5,1,12,0.5913354873657226,0.5881172060966492,0.016091408673673868,1.0,1.0137853075718057,0.8206896551724138,0.8375,0.808259587020649,0.8079225051264525,0.8083972470360855
5,1,13,0.5024787247180938,0.4994302451610565,0.015242402534931898,1.0,0.9544950653766764,0.8137931034482758,0.83125,0.8009558188011592,0.7986937039568618,0.8022367308029741
5,1,14,0.42616034746170045,0.4231900334358215,0.01485155513510108,1.0,0.9074748625015391,0.8137931034482758,0.83125,0.8010266314291523,0.7969079896711475,0.803484678257818
5,1,15,0.366869592666626,0.36402828693389894,0.01420651599764824,1.0,0.8686855505252706,0.8137931034482758,0.83125,0.8010266314291523,0.7969079896711475,0.803484678257818
5,1,16,0.3143669664859772,0.31161019802093504,0.013783865701407194,1.0,0.8376827875088001,0.8206896551724138,0.8375,0.8083960154502948,0.8063534783929521,0.8139072865025678
5,1,17,0.27308001816272737,0.2703921437263489,0.013439339771866798,1.0,0.813835713370093,0.8137931034482758,0.83125,0.8010266314291523,0.7992993848257006,0.8061234591180145
5,1,18,0.2379086822271347,0.23531008660793304,0.012992980517446994,1.0,0.7941115839727994,0.8137931034482758,0.83125,0.8010266314291523,0.7992993848257006,0.8061234591180145
5,1,19,0.20989462733268738,0.20735400021076203,0.012703135795891284,1.0,0.7786528344812065,0.8137931034482758,0.83125,0.8010266314291523,0.7992993848257006,0.8061234591180145
5,1,20,0.18712489902973176,0.1846768468618393,0.012240262422710656,1.0,0.7663875390743388,0.8137931034482758,0.83125,0.8010266314291523,0.7992993848257006,0.8061234591180145
5,1,21,0.1665959119796753,0.16424017548561096,0.011778677813708782,1.0,0.7561118381804434,0.8137931034482758,0.83125,0.8010266314291523,0.7992993848257006,0.8061234591180145
