class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,1.0,0.9838207840696951,0.9918444165621079,1607
1,Brocoli_green_weeds_2,0.9883798140770252,0.9983232729711603,0.9933266599933267,2982
2,Fallow,0.9423543689320388,0.9816687737041719,0.961609907120743,1582
3,Fallow_rough_plow,0.9776984834968778,0.982078853046595,0.9798837729101475,1116
4,Fallow_smooth,0.9785347643490434,0.9789915966386554,0.9787631271878646,2142
5,Stubble,0.9993678887484198,0.9984212188190716,0.998894329489812,3167
6,Celery,0.9926727145847871,0.9937128885784142,0.9931925292372141,2863
7,Grapes_untrained,0.7433986567301499,0.896085172452035,0.8126320024137584,9017
8,Soil_vinyard_develop,0.9812637034084114,0.9919403586540398,0.9865731462925852,4963
9,Corn_senesced_green_weeds,0.9188871473354232,0.8943554538520213,0.9064553536915346,2622
10,Lettuce_romaine_4wk,0.9693486590038314,0.8887587822014051,0.9273060476481368,854
11,Lettuce_romaine_5wk,0.9452644526445264,0.9974042829331603,0.9706346700347331,1541
12,Lettuce_romaine_6wk,0.9513797634691196,0.9877216916780355,0.9692101740294511,733
13,Lettuce_romaine_7wk,0.983729662077597,0.9182242990654206,0.9498489425981873,856
14,Vinyard_untrained,0.7824214792299898,0.5313037495700035,0.6328621184183569,5814
15,Vinyard_vertical_trellis,0.9936350777934936,0.972318339100346,0.9828611402588318,1445
