class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.9993654822335025,0.9800871188550093,0.9896324222431668,1607
1,Brocoli_green_weeds_2,0.9874047066622472,0.9989939637826962,0.9931655275879313,2982
2,Fallow,0.9291767554479419,0.9702907711757269,0.9492888064316636,1582
3,Fallow_rough_plow,0.9770114942528736,0.9901433691756273,0.9835336003560302,1116
4,Fallow_smooth,0.9737089201877934,0.9682539682539683,0.9709737827715356,2142
5,Stubble,0.9996837444655281,0.998105462582886,0.9988939800916417,3167
6,Celery,0.9895688456189151,0.9940621725462802,0.9918104199337864,2863
7,Grapes_untrained,0.7237865097709603,0.764001330819563,0.7433504181278662,9017
8,Soil_vinyard_develop,0.9869530309112806,0.9907314124521459,0.9888386123680242,4963
9,Corn_senesced_green_weeds,0.8974065598779558,0.8974065598779558,0.8974065598779558,2622
10,Lettuce_romaine_4wk,0.9373464373464373,0.8934426229508197,0.9148681055155875,854
11,Lettuce_romaine_5wk,0.9450277949351451,0.9928617780661908,0.9683544303797469,1541
12,Lettuce_romaine_6wk,0.9158163265306123,0.9795361527967258,0.946605141727093,733
13,Lettuce_romaine_7wk,0.9692118226600985,0.919392523364486,0.9436450839328537,856
14,Vinyard_untrained,0.621418957892713,0.5558995528035776,0.5868361325465274,5814
15,Vinyard_vertical_trellis,0.9893465909090909,0.9640138408304498,0.9765159481247809,1445
