class_id,class_name,precision,recall,f1,support,accuracy
0,Asphalt,0.8646672914714152,0.697776433217365,0.7723087225849656,6611,0.697776433217365
1,Meadows,0.9883385660280644,0.8280100917923667,0.9010982591424231,18629,0.8280100917923667
2,Gravel,0.7494010541447054,0.7522847522847523,0.7508401344215074,2079,0.7522847522847523
3,Trees,0.7740921787709497,0.7283180026281209,0.7505077860528098,3044,0.7283180026281209
4,Painted metal sheets,0.9043715846994536,0.999245283018868,0.9494442452491932,1325,0.999245283018868
5,Bare Soil,0.8067998710924912,0.9996007187063286,0.8929112795363353,5009,0.9996007187063286
6,Bitumen,0.8354591836734694,1.0,0.9103544127866574,1310,1.0
7,Self-Blocking Bricks,0.5005955926146516,0.9180775532495904,0.6479090383503565,3662,0.9180775532495904
8,Shadows,0.8611481975967957,0.6957928802588996,0.7696897374701671,927,0.6957928802588996
