0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1985,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3704,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,107,2551,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,3931,0,0,0,0,0,0,0,0,0,0
0,0,4,1,0,2,3552,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9957,0,13,0,0,0,0,1281,0
0,0,0,0,0,0,0,0,6183,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,3242,0,0,0,14,0,0
0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,62,1801,44,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,1046,0,0
0,0,0,53,0,0,0,1068,0,1,0,0,0,0,6126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787
