epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.300641179084778,0.5082926829268293,0.31613375644612846,0.43551779714262306,0.26795692063047094
2,1.640495091676712,0.49560975609756097,0.2523261667800562,0.3825229256242645,0.20859238496709126
3,1.390015870332718,0.5560975609756098,0.3362857996059213,0.4721631492633769,0.2917851281338818
4,1.2051976323127747,0.5892682926829268,0.3690166838414003,0.5131602698616846,0.3601794791737316
5,1.0398710817098618,0.6214634146341463,0.4204944098639511,0.5542039564538982,0.42892169528572033
6,1.0034316778182983,0.7092682926829268,0.5257147461246302,0.6683694241929092,0.5323068887031994
7,0.8912539780139923,0.7375609756097561,0.5544448676843907,0.6974639529767528,0.549786142833048
8,0.8382830023765564,0.7375609756097561,0.5793872341309787,0.700430788620227,0.5779130518450859
9,0.8079413920640945,0.7580487804878049,0.594699808511473,0.72354991490079,0.5822871624651906
10,0.7216529697179794,0.751219512195122,0.5946577665313375,0.7168594171122531,0.5939421811440828
11,0.7412853688001633,0.728780487804878,0.5745936783045613,0.6861528362443635,0.5812051176123749
12,0.7212109714746475,0.7453658536585366,0.5985201194400097,0.7101881813326631,0.6046818349629236
13,0.6892693042755127,0.7521951219512195,0.6119877124759991,0.7147665160978613,0.6214542087673116
14,0.6571477204561234,0.7580487804878049,0.6087313212589469,0.7244375740533369,0.6090883274164817
15,0.5986804813146591,0.7531707317073171,0.6134325480827587,0.7166261990047359,0.6142381923420783
16,0.6711721420288086,0.7463414634146341,0.5938406951520717,0.7105444371311207,0.6003189670632119
17,0.6486152857542038,0.76,0.6100920420044649,0.7260876649828907,0.6128118649208898
18,0.6385702937841415,0.7707317073170732,0.6372488927950708,0.7369570558846815,0.6310812642661234
19,0.6263077706098557,0.7931707317073171,0.6267218003904925,0.7631006021147604,0.6307162675691036
20,0.6308763921260834,0.7834146341463415,0.6379906442555041,0.7529538597498814,0.6399819229160356
21,0.6070155054330826,0.7892682926829269,0.649929507143888,0.7590906815753338,0.6415099198401595
22,0.6181534677743912,0.8009756097560976,0.674269107500717,0.7730612528408043,0.671981864865907
23,0.5498092770576477,0.7863414634146342,0.6384013794530554,0.7561456510332646,0.6459259766903716
24,0.5810412019491196,0.806829268292683,0.6787463331968268,0.7788215805620188,0.6753630562249832
25,0.5765597522258759,0.7804878048780488,0.6416499806030401,0.7473325437874756,0.6338836927981668
26,0.5939304679632187,0.7609756097560976,0.6084361441170889,0.7274214311609541,0.6190354943917709
27,0.6100490242242813,0.7814634146341464,0.625106573448934,0.7474069608304765,0.6403705449875683
28,0.5561841577291489,0.7970731707317074,0.6670629197126225,0.7685788221400163,0.666077557884852
29,0.5638812035322189,0.8019512195121952,0.6354809867940423,0.7726922652555361,0.6448793766530674
30,0.5466588735580444,0.8126829268292682,0.663961857772908,0.7861459988220644,0.6586928699127848
