epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.7772988629406807,0.6528925619834711,0.5460565476190476,0.6226331031410113,0.5317097840550369
2,1.1084534360029152,0.6611570247933884,0.628125,0.6332911725089523,0.6091593165967581
3,1.0172588549369623,0.5730027548209367,0.49528769841269843,0.5372335175681011,0.46789186350811884
4,1.2131354235748943,0.6611570247933884,0.5652529761904762,0.6321006575369554,0.5454278308493294
5,1.080840622426393,0.7162534435261708,0.6239583333333333,0.6924487949329604,0.6069088536972983
6,0.913357809555432,0.6308539944903582,0.559970238095238,0.6002005490441044,0.544385307157814
7,1.13577691820699,0.696969696969697,0.6531994047619047,0.6723746071859333,0.641368692535919
8,0.8449875052310218,0.6584022038567493,0.5657738095238096,0.6290362458586757,0.5507139464815971
9,1.1166111546114457,0.6666666666666666,0.5936011904761905,0.6382854319360949,0.584027641995537
10,1.0918354564461827,0.7024793388429752,0.5883928571428572,0.676636038205843,0.5648560367383565
