dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_confguard_gated_supcon,10,2,1,1.0,1.0,2.6894118785858154,2.5915207386016847,0.4694901332259178,0.07986247316002845,0.26875,2.2497624158859253,0.3875,0.3875,0.3466666666666667,0.3603479809310666,0.3603479809310667
salinas,spectral_qnn_confguard_gated_supcon,10,2,2,1.0,1.0,2.0870644092559814,2.0049495577812193,0.3880197793245316,0.09021793678402901,0.55,1.7352657079696656,0.6375,0.6375,0.6133333333333333,0.5580306219544089,0.558030621954409
salinas,spectral_qnn_confguard_gated_supcon,10,2,3,1.0,1.0,1.5870821237564088,1.497057592868805,0.4207992970943451,0.11729393228888511,0.71875,1.2912842571735381,0.81875,0.81875,0.8066666666666666,0.782272618623406,0.782272618623406
salinas,spectral_qnn_confguard_gated_supcon,10,2,4,1.0,1.0,1.1378973305225373,1.0706284642219543,0.29545841962099073,0.16354390531778334,0.9,0.9264852166175842,0.9375,0.9375,0.9333333333333333,0.9358848208689203,0.9358848208689203
salinas,spectral_qnn_confguard_gated_supcon,10,2,5,1.0,1.0,0.8389853954315185,0.7379376709461212,0.45193300396203995,0.21322254240512847,0.95,0.6615856468677521,0.95,0.95,0.9466666666666667,0.9496848181058707,0.9496848181058708
salinas,spectral_qnn_confguard_gated_supcon,10,2,6,1.0,1.0,0.6131115615367889,0.5101196855306626,0.44862436652183535,0.2653400182723999,0.96875,0.4859553128480911,0.95625,0.95625,0.9533333333333334,0.9559818105870737,0.9559818105870738
salinas,spectral_qnn_confguard_gated_supcon,10,2,7,1.0,1.0,0.4521135210990906,0.3650155931711197,0.35757145434618,0.3116726279258728,0.99375,0.37148494720458985,0.96875,0.96875,0.9666666666666667,0.9685767448925343,0.9685767448925343
salinas,spectral_qnn_confguard_gated_supcon,10,2,8,1.0,1.0,0.3584094300866127,0.2700019314885139,0.35453486889600755,0.3500103771686554,0.99375,0.30130225121974946,0.96875,0.96875,0.9666666666666667,0.9682870860014486,0.9682870860014485
salinas,spectral_qnn_confguard_gated_supcon,10,2,9,1.0,1.0,0.3127508580684662,0.21396992057561875,0.40018428564071656,0.3748816341161728,0.99375,0.24836162924766542,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133364
salinas,spectral_qnn_confguard_gated_supcon,10,2,10,1.0,1.0,0.2971176877617836,0.17269047498703002,0.5238280639052391,0.39323192536830903,1.0,0.21937851160764693,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
