epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.3173761665821075,0.4653658536585366,0.21214544076266162,0.3463268854343894,0.16351159271367258
2,1.5935714840888977,0.5629268292682926,0.3120690958374735,0.47246647198167424,0.27124328198533615
3,1.327880620956421,0.608780487804878,0.35292320414600475,0.5421604479648543,0.33302662529458066
4,1.1775374114513397,0.5853658536585366,0.34329193750685816,0.5070308574635953,0.3254177419165927
5,1.0835143625736237,0.6390243902439025,0.39684919207536806,0.5849730136704472,0.3794559602837435
6,1.0045349299907684,0.6175609756097561,0.42041681062853914,0.5480884298041192,0.41395022552628613
7,0.9616800397634506,0.697560975609756,0.5417085999619647,0.6540852773686314,0.524942436059955
8,0.8868927508592606,0.6741463414634147,0.5015348098706992,0.621592285721865,0.49277271283469093
9,0.8438409268856049,0.6917073170731707,0.5106193629845007,0.6446091743280327,0.4879006747567603
10,0.7910087704658508,0.7063414634146341,0.5441005505794593,0.6623270729358199,0.5270769628909593
11,0.7678739577531815,0.7278048780487805,0.5692392886119679,0.6892879726549512,0.5561992594123155
12,0.7413100600242615,0.6995121951219512,0.5242834122897996,0.6520763558497349,0.5269961274394188
13,0.7175820916891098,0.7326829268292683,0.5764457460331053,0.6951421385532033,0.572148992576049
14,0.6840273141860962,0.728780487804878,0.5730066765992746,0.6882988742880208,0.5684508920362452
15,0.6582216918468475,0.7414634146341463,0.5807573013722539,0.7046504572820992,0.5775842255647907
16,0.6364583820104599,0.7453658536585366,0.5884582004925167,0.7076063339118726,0.5881910157139462
17,0.6195364892482758,0.7482926829268293,0.6009885241441493,0.7130038711105757,0.5996169585776381
18,0.6111994981765747,0.7531707317073171,0.592310413135512,0.7165118910321231,0.5968159665596877
19,0.5919086337089539,0.7580487804878049,0.6157254630416334,0.7240510863724442,0.6145296485513138
20,0.583865150809288,0.7668292682926829,0.610763429507125,0.7324475898712888,0.6098793213883011
21,0.5926924794912338,0.7639024390243903,0.6028347086339825,0.7293141679834478,0.6064067876948092
22,0.5670802593231201,0.7590243902439024,0.6174820133188921,0.72528933188369,0.6213719727059355
23,0.5431532561779022,0.7717073170731708,0.616381937854548,0.7382910190774226,0.6136110015964357
24,0.5375417694449425,0.7717073170731708,0.6315412198592958,0.7394455627530452,0.632473516406372
25,0.5314457267522812,0.7921951219512195,0.6402961896293992,0.7612397488656633,0.6433699360450544
26,0.5183154866099358,0.7785365853658537,0.6275143203788452,0.7467248670625309,0.6283560154923834
27,0.5085967555642128,0.7902439024390244,0.6340697737277754,0.7589657099669798,0.641812269108633
28,0.5013549849390984,0.7882926829268293,0.6443926744761135,0.7581635104970681,0.6427072414286872
29,0.48914849758148193,0.8,0.645073429891798,0.7702416931642735,0.6469896862466895
30,0.4866553172469139,0.7921951219512195,0.6562079545429369,0.7620474869620659,0.6580454003326937
