0,1,2,3,4,5,6,7,8
6173,0,196,195,0,0,0,47,0
1463,14735,53,1132,0,961,0,285,0
0,0,1779,0,0,0,0,257,43
252,6,113,2465,0,0,0,203,5
0,0,0,0,1306,0,0,0,19
0,862,0,0,0,4141,0,0,6
0,0,0,0,0,3,1307,0,0
130,0,12,1,0,0,0,3519,0
0,0,12,7,76,0,9,1,822
