shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
1,0,1,2.9323601722717285,0.0625,2.8813306377047585,0.07482993197278912,0.08958333333333333,0.02373278640492249,0.04080712706968088,0.03878360836753951
1,0,2,2.8463234901428223,0.0625,2.837325889237073,0.10884353741496598,0.13541666666666666,0.06058832138153092,0.07412772714496853,0.07304480422003294
