epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.686736285686493,0.22048780487804878,0.18791300446188097,0.1537425046059926,0.08630813355414615
2,2.6010133624076843,0.20390243902439023,0.178763755048149,0.12616125271115675,0.10961942449064643
3,2.5401487946510315,0.27414634146341466,0.15647317832274021,0.1551542679886999,0.12320965481457195
4,2.4835391640663147,0.32,0.16558773482136158,0.19219975395971078,0.1339304746020764
5,2.4475173354148865,0.335609756097561,0.18601996451136604,0.22450972549960657,0.14075211913205182
6,2.410062074661255,0.3795121951219512,0.21244625681010532,0.27750981939407904,0.16906152356287463
7,2.3661835193634033,0.424390243902439,0.2571679519938165,0.3273522649792727,0.19378425045240533
8,2.3326375484466553,0.4380487804878049,0.27084115063100944,0.3470839401891732,0.2048773299363136
9,2.3069234490394592,0.4575609756097561,0.2822306980216939,0.36935222215090835,0.21849187439882672
10,2.2800009846687317,0.4848780487804878,0.29733516551106354,0.4039601626884789,0.23890937925405692
11,2.2545506954193115,0.48585365853658535,0.2967618779656755,0.4018995716109488,0.24593174442623583
12,2.230606436729431,0.49073170731707316,0.2939917516341283,0.40726503301280625,0.24921479789795953
13,2.2076293230056763,0.5082926829268293,0.2944146783465712,0.4282653397759544,0.255805539200755
14,2.1854230165481567,0.5102439024390244,0.2942050908224203,0.4297743034391962,0.25633595589709496
15,2.16383820772171,0.5014634146341463,0.28547853542111395,0.41656660124355893,0.2507762640765884
16,2.144070565700531,0.5102439024390244,0.29474011421661095,0.4272449094311186,0.26018850261762316
17,2.1230505108833313,0.5307317073170732,0.3083309797558528,0.45357871170811725,0.271688189442126
18,2.1055617332458496,0.535609756097561,0.30671488882161635,0.4590519272453114,0.2695845939047312
19,2.0881184339523315,0.5278048780487805,0.2988059743048941,0.4454696964446794,0.2662113787163566
20,2.069051742553711,0.535609756097561,0.30139896304901503,0.4571222248308444,0.26321679836352163
21,2.050909787416458,0.5473170731707317,0.3073345813326439,0.4716265924247963,0.2673760588830194
22,2.034992814064026,0.5424390243902439,0.3034799529217548,0.46352625817028115,0.2674948502911439
23,2.017480045557022,0.5443902439024391,0.29986710810289885,0.4662363178975727,0.2594634322765226
24,2.000957638025284,0.5453658536585366,0.2993154413910346,0.46666622003521685,0.2587925272238689
25,1.9848934412002563,0.5502439024390244,0.3037916900691218,0.47265306760174197,0.2628048758180863
