epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.9719707369804382,0.011707317073170732,0.07291666666666667,0.002947011409706546,0.010867937568392558
2,2.6795498728752136,0.05170731707317073,0.11227964743589744,0.04110366917643482,0.056546427785399145
3,2.5833479166030884,0.09365853658536585,0.14614722138098124,0.07791965077680474,0.09315731505729222
4,2.4854174852371216,0.2302439024390244,0.17912597163335353,0.12880040590807396,0.09978996958443356
5,2.38654363155365,0.24195121951219511,0.18311108797698364,0.1429977994544368,0.10372434963917089
6,2.297910511493683,0.3092682926829268,0.18706293706293706,0.20818503396610166,0.10949887966544493
7,2.2310994267463684,0.30829268292682926,0.1866258741258741,0.20645016870679966,0.11006785392925407
8,2.187195658683777,0.3092682926829268,0.18706293706293706,0.20697798180977744,0.11320409554575003
9,2.157018303871155,0.3092682926829268,0.18700787401574803,0.20660343837975237,0.11615154512528653
10,2.1262272000312805,0.31414634146341464,0.19128869593355624,0.21328938547973997,0.12140696002463448
11,2.087765693664551,0.31414634146341464,0.19128869593355624,0.21501972323201735,0.11710576869145774
12,2.0486281514167786,0.32195121951219513,0.19892115084785778,0.22619409697027615,0.1289895254773389
13,2.0158200562000275,0.32390243902439025,0.2013615564136004,0.22832951114770939,0.1349135232764001
14,1.987393170595169,0.35317073170731705,0.22779288763945219,0.26075619721435384,0.16824541593158615
15,1.959390014410019,0.3521951219512195,0.22842952269389546,0.26020291701359377,0.17001747444969173
16,1.9309514164924622,0.3404878048780488,0.21968508965596656,0.24727818660200807,0.15945874496220097
17,1.9053366482257843,0.3375609756097561,0.21680762115316102,0.24416022206849064,0.1553997609144668
18,1.8816975057125092,0.4448780487804878,0.22178013001221314,0.31603278492428255,0.17187741213388932
19,1.8597310483455658,0.4419512195121951,0.22001319391375943,0.31335106463962936,0.168554566130367
20,1.8384081423282623,0.4634146341463415,0.2355541418379454,0.33901283985878616,0.18215522992311223
21,1.819791704416275,0.4497560975609756,0.2240137594178541,0.3230433423227308,0.16937935525083891
22,1.798660546541214,0.45170731707317074,0.22486106778870696,0.32582520726734787,0.17236138494319103
23,1.7806451320648193,0.4497560975609756,0.2235678404680824,0.32347668153668274,0.17171866915646014
24,1.7638266384601593,0.45658536585365855,0.2291150722032422,0.33185682771695557,0.17604340962316228
25,1.748497486114502,0.45951219512195124,0.23168356535392712,0.33541966811360313,0.17810773752530243
26,1.7332379817962646,0.4585365853658537,0.2308274009703655,0.3343626262531709,0.1774374208299165
27,1.7166482508182526,0.45951219512195124,0.23126446390742844,0.3351909196808541,0.17942708005748464
28,1.7039567828178406,0.45951219512195124,0.23199254070604777,0.3351107426714064,0.1814559608620594
