dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,1,1.0,1.0,none,0.05,0.35,0.08,2.4429799874623614,2.175583685768975,1.2249429159694247,0.11203864183690813,1.0,0.2222222222222222,2.0909493181440566,0.32222222222222224,0.3222222222222222,0.23750000000000004,0.28279727095516566,0.28279727095516566
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,2,1.0,1.0,none,0.05,0.35,0.08,2.0718201690249973,1.8190311458375719,1.1467395901679993,0.1172054108646181,1.0,0.4111111111111111,1.7958601686689588,0.4888888888888889,0.4888888888888888,0.42500000000000004,0.4593135879671716,0.45931358796717164
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,3,1.0,1.0,none,0.05,0.35,0.08,1.7981870730717977,1.5221948252783881,1.2446610185835096,0.13530005349053276,1.0,0.6777777777777778,1.553761707411872,0.6555555555555556,0.6555555555555554,0.6125,0.6069475768179048,0.6069475768179049
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,4,1.0,1.0,none,0.05,0.35,0.08,1.5494765440622966,1.2803133249282836,1.18421717385451,0.16159894929991828,1.0,0.7333333333333333,1.3532480690214368,0.6555555555555556,0.6555555555555554,0.6125,0.6060901411778605,0.6060901411778605
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,5,1.0,1.0,none,0.05,0.35,0.08,1.3375443326102363,1.0823170926835801,1.0845558087031046,0.19158036245240107,1.0,0.7222222222222222,1.1849843952390882,0.7222222222222222,0.7222222222222222,0.6875,0.69426648915813,0.6942664891581299
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,6,1.0,1.0,none,0.05,0.35,0.08,1.152772193484836,0.91372709274292,0.9745583573977152,0.22066709730360243,1.0,0.7888888888888889,1.0462271584404839,0.7222222222222222,0.7222222222222222,0.6875,0.7057543839793582,0.7057543839793581
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,7,1.0,1.0,none,0.05,0.35,0.08,1.0091345138019985,0.7758492191632589,0.9184310376644135,0.2479954441388448,1.0,0.8444444444444444,0.9426153514120313,0.7888888888888889,0.7888888888888889,0.7625,0.7917108209655433,0.7917108209655433
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,8,1.0,1.0,none,0.05,0.35,0.08,0.8943453510602315,0.6701213439305623,0.8477418131298489,0.27337829801771374,1.0,0.9111111111111111,0.8593838148646884,0.8222222222222222,0.8222222222222223,0.8,0.8233910682827091,0.823391068282709
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,9,1.0,1.0,none,0.05,0.35,0.08,0.8417946418126424,0.5810594042142232,1.0088045312298668,0.2948715878857507,1.0,0.9222222222222223,0.7918866104549832,0.8222222222222222,0.8222222222222223,0.8,0.8233910682827091,0.823391068282709
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,10,1.0,1.0,none,0.05,0.35,0.08,0.7487984895706177,0.5106146130296919,0.8807543039321899,0.3101650423473782,1.0,0.9222222222222223,0.7411017775535583,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,11,1.0,1.0,none,0.05,0.35,0.08,0.6893898513582017,0.45620859927601287,0.8460054404205746,0.31990081402990556,1.0,0.9333333333333333,0.7042392399575975,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,12,1.0,1.0,none,0.05,0.35,0.08,0.6253651592466566,0.4097689641846551,0.7533234927389357,0.32465739912456937,1.0,0.9333333333333333,0.6738527072800531,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,13,1.0,1.0,none,0.05,0.35,0.08,0.6097240606943767,0.37019464042451644,0.8720004161198934,0.3256466017829047,1.0,0.9333333333333333,0.6515218721495735,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,14,1.0,1.0,none,0.05,0.35,0.08,0.6101949294408162,0.3383858521779378,1.0358281147148873,0.3232172105047438,1.0,0.9444444444444444,0.6323286970456441,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,15,1.0,1.0,none,0.05,0.35,0.08,0.5652636700206333,0.31080975664986504,0.9544457965426975,0.3178237961398231,1.0,0.9444444444444444,0.6158147321807014,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,16,1.0,1.0,none,0.05,0.35,0.08,0.5489014201694065,0.28707787460751005,1.0010325643751357,0.308085118399726,1.0,0.9555555555555556,0.6032784316274855,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,17,1.0,1.0,none,0.05,0.35,0.08,0.522770795557234,0.2676180515024397,0.9779317869080437,0.2978319068749746,1.0,0.9555555555555556,0.5919632169935438,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,18,1.0,1.0,none,0.05,0.35,0.08,0.48806983828544614,0.24982638027932907,0.906860504216618,0.28435677356190153,1.0,0.9666666666666667,0.5840371277597215,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,19,1.0,1.0,none,0.05,0.35,0.08,0.4645326621002621,0.23201201094521418,0.8927851014667088,0.26981815497080486,1.0,0.9666666666666667,0.5785403357611762,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,20,1.0,1.0,none,0.05,0.35,0.08,0.4352363149325053,0.21760886708895366,0.8325578259097205,0.2555793695979648,1.0,0.9666666666666667,0.5731240967909496,0.8333333333333334,0.8333333333333334,0.8125,0.8312857792262827,0.8312857792262827
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,21,1.0,1.0,none,0.05,0.35,0.08,0.4397923125161065,0.20439895391464233,0.9371539062923855,0.2398128608862559,1.0,0.9777777777777777,0.5675146341323852,0.8333333333333334,0.8333333333333334,0.8125,0.8312857792262827,0.8312857792262827
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,22,1.0,1.0,none,0.05,0.35,0.08,0.4088083194361793,0.193044979373614,0.8569836152924432,0.22183306018511453,1.0,0.9777777777777777,0.5609584132830302,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,23,1.0,1.0,none,0.05,0.35,0.08,0.40454607605934145,0.18212223450342815,0.907611013783349,0.20450813240475124,1.0,0.9777777777777777,0.5577897753980424,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,24,1.0,1.0,none,0.05,0.35,0.08,0.38493232594596016,0.17239032354619768,0.8736687242984772,0.18904125558005438,1.0,0.9777777777777777,0.5548211852709453,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,25,1.0,1.0,none,0.05,0.35,0.08,0.3726179838180542,0.16262139578660328,0.8739261004659865,0.17605680690871345,1.0,0.9777777777777777,0.5520455724663205,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
