dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_confguard_gated_supcon,10,3,19,1.0,1.0,none,0.05,0.35,0.08,0.19805122464895247,0.09989205189049244,0.42751511335372927,0.06328076310455799,1.0,1.0,0.16223924607038498,0.94375,0.94375,0.94,0.9416510025062657,0.9416510025062657
salinas,spectral_qnn_confguard_gated_supcon,10,3,20,1.0,1.0,none,0.05,0.35,0.08,0.20023667216300964,0.0934086188673973,0.47728676348924637,0.05685348026454449,1.0,1.0,0.1575371164828539,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_confguard_gated_supcon,10,3,21,1.0,1.0,none,0.05,0.35,0.08,0.1723833978176117,0.08731079325079918,0.37309723570942877,0.05226579569280147,1.0,1.0,0.1532322268933058,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_confguard_gated_supcon,10,3,22,1.0,1.0,none,0.05,0.35,0.08,0.18913162052631377,0.08242370896041393,0.48456707000732424,0.048972496017813685,1.0,1.0,0.15003749467432498,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_confguard_gated_supcon,10,3,23,1.0,1.0,none,0.05,0.35,0.08,0.1758355874568224,0.07694749552756548,0.44805641993880274,0.04638401418924332,1.0,1.0,0.1470694463700056,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_confguard_gated_supcon,10,3,24,1.0,1.0,none,0.05,0.35,0.08,0.15453109741210938,0.07399285063147545,0.35830938816070557,0.04438183046877384,1.0,1.0,0.1450282407924533,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_confguard_gated_supcon,10,3,25,1.0,1.0,none,0.05,0.35,0.08,0.15805309936404227,0.06907503511756659,0.4021150514483452,0.042775248549878596,1.0,1.0,0.14255898520350457,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_confguard_gated_supcon,10,3,26,1.0,1.0,none,0.05,0.35,0.08,0.15918389782309533,0.06579859033226967,0.42588834166526796,0.041038183867931365,1.0,1.0,0.14050752446055412,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_confguard_gated_supcon,10,3,27,1.0,1.0,none,0.05,0.35,0.08,0.14263643845915794,0.06235379241406917,0.3619695410132408,0.039443673193454744,1.0,1.0,0.13948158528655769,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_confguard_gated_supcon,10,3,28,1.0,1.0,none,0.05,0.35,0.08,0.13425573259592055,0.05924020726233721,0.3369845703244209,0.03809305615723133,1.0,1.0,0.13861427530646325,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_confguard_gated_supcon,10,3,29,1.0,1.0,none,0.05,0.35,0.08,0.12585870325565338,0.05639934483915567,0.31006809175014494,0.03722869232296944,1.0,1.0,0.13714728001505136,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_confguard_gated_supcon,10,3,30,1.0,1.0,none,0.05,0.35,0.08,0.13388923406600953,0.05424450784921646,0.3620424658060074,0.03618114497512579,1.0,1.0,0.13669560328125954,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_confguard_gated_supcon,10,3,31,1.0,1.0,none,0.05,0.35,0.08,0.12593254297971726,0.05138930920511484,0.3374309688806534,0.035285187885165215,1.0,1.0,0.13545276336371898,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_confguard_gated_supcon,10,3,32,1.0,1.0,none,0.05,0.35,0.08,0.12152201347053052,0.04939945777878165,0.32616799101233485,0.034444786980748175,1.0,1.0,0.1345401620492339,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_confguard_gated_supcon,10,3,33,1.0,1.0,none,0.05,0.35,0.08,0.1302539102733135,0.04733418701216578,0.38107566386461256,0.03352295020595193,1.0,1.0,0.1340510909445584,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
