class_id,class_name,precision,recall,f1,support
0,Asphalt,0.8016640866873065,0.6262091898428053,0.7031568228105907,6616
1,Meadows,0.9457280690618256,0.7995599441880433,0.8665232057694544,18634
2,Gravel,0.8500276701715551,0.7370441458733206,0.7895142636854279,2084
3,Trees,0.5605446118192352,0.6346343063299442,0.5952930318412551,3049
4,Painted metal sheets,0.9303187546330616,0.943609022556391,0.9369167599850691,1330
5,Bare Soil,0.5913158280768667,0.8039489429597128,0.6814301411545939,5014
6,Bitumen,0.6903954802259887,0.929277566539924,0.7922204213938412,1315
7,Self-Blocking Bricks,0.6589398023360288,1.0,0.7944107452339688,3667
8,Shadows,0.64859228362878,0.6673819742489271,0.6578529878371232,932
