dataset,model,shot,runs,mean_OA,std_OA,mean_AA,std_AA,mean_Kappa,std_Kappa,mean_Macro-F1,std_Macro-F1,mean_Weighted-F1,std_Weighted-F1,mean_best_epoch,trainable_parameters
pavia_university,spectral_qnn_gated_prototype,5,1,0.7811730494125372,0.0,0.7935183436154519,0.0,0.7191299809188081,0.0,0.757479819967925,0.0,0.7853957035652691,0.0,14.0,1455
