class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1994
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3711
2,Fallow,0.9929113924050633,1.0,0.9964430894308943,1961
3,Fallow_rough_plow,0.7452677122769065,0.9992748368382887,0.8537794299876085,1379
4,Fallow_smooth,0.999546485260771,0.827638002253098,0.905505341002465,2663
5,Stubble,0.9383626844359829,0.9997464503042597,0.9680824944758164,3944
6,Celery,1.0,0.9273288439955106,0.9622943659921386,3564
7,Grapes_untrained,0.844343634817125,0.7937100213219617,0.8182442643220222,11256
8,Soil_vinyard_develop,0.9962968926098856,1.0,0.9981450116944915,6188
9,Corn_senesced_green_weeds,0.9942947702060222,0.9613852283174993,0.977563103770645,3263
10,Lettuce_romaine_4wk,0.9211908931698775,0.9990503323836657,0.9585421412300683,1053
11,Lettuce_romaine_5wk,0.9772492244053774,0.9884937238493724,0.982839313572543,1912
12,Lettuce_romaine_6wk,0.9875776397515528,0.8823529411764706,0.9320046893317703,901
13,Lettuce_romaine_7wk,0.9253333333333333,0.9867298578199052,0.955045871559633,1055
14,Vinyard_untrained,0.7079590029102872,0.7714049358885978,0.7383214568487728,7253
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1792
