dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,1,1.0,1.0,none,0.05,0.35,0.08,0.2687974005937576,0.13409660160541534,0.46844694316387175,0.4101140797138214,1.0,0.96875,0.17116347774863244,0.9875,0.9875,0.9866666666666667,0.9874686716791979,0.9874686716791979
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,2,1.0,1.0,none,0.05,0.35,0.08,0.23627138882875443,0.12754574716091155,0.3695500820875168,0.34815616607666017,1.0,1.0,0.16925754956901073,0.9875,0.9875,0.9866666666666667,0.9875,0.9875
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,3,1.0,1.0,none,0.05,0.35,0.08,0.2370319366455078,0.12512454502284526,0.41961499452590945,0.2798439174890518,1.0,1.0,0.1676979187875986,0.9875,0.9875,0.9866666666666667,0.9875,0.9875
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,4,1.0,1.0,none,0.05,0.35,0.08,0.2204885348677635,0.12268207594752312,0.38323056921362875,0.21160344630479813,1.0,0.99375,0.16660278625786304,0.975,0.9750000000000001,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,5,1.0,1.0,none,0.05,0.35,0.08,0.22430960237979888,0.12030180990695953,0.443170265853405,0.1537374123930931,1.0,0.9875,0.1659343395382166,0.975,0.9750000000000001,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,6,1.0,1.0,none,0.05,0.35,0.08,0.2201931059360504,0.1181845735758543,0.4534983366727829,0.11308864951133728,1.0,0.9875,0.1650925561785698,0.975,0.9750000000000001,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,7,1.0,1.0,none,0.05,0.35,0.08,0.21134727522730828,0.11611558422446251,0.4315953850746155,0.08912613466382027,1.0,0.9875,0.16368650645017624,0.96875,0.96875,0.9666666666666667,0.968734335839599,0.9687343358395989
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,8,1.0,1.0,none,0.05,0.35,0.08,0.18224609643220901,0.1122432067990303,0.31130558252334595,0.07741776406764984,1.0,0.9875,0.16173480749130248,0.9625,0.9625,0.96,0.962406015037594,0.9624060150375939
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,9,1.0,1.0,none,0.05,0.35,0.08,0.16606818363070489,0.10847141891717911,0.25259811580181124,0.07077141255140304,1.0,0.975,0.16061285957694055,0.9625,0.9625,0.96,0.962406015037594,0.9624060150375939
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,10,1.0,1.0,none,0.05,0.35,0.08,0.20183058232069015,0.10546850077807904,0.4492159396409988,0.06518892794847489,1.0,0.9875,0.16206458918750286,0.95,0.95,0.9466666666666667,0.9489773025915171,0.948977302591517
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,11,1.0,1.0,none,0.05,0.35,0.08,0.19775118976831435,0.10088999476283789,0.45361796766519547,0.06137602292001247,1.0,0.9875,0.1585295617580414,0.9625,0.9625,0.96,0.962406015037594,0.9624060150375939
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,2,12,1.0,1.0,none,0.05,0.35,0.08,0.18130253925919532,0.09718175679445266,0.3906506195664406,0.05990658663213253,1.0,0.9875,0.15712112598121167,0.9625,0.9625,0.96,0.962406015037594,0.9624060150375939
