class_id,class_name,precision,recall,f1,support,accuracy
0,Asphalt,0.8157894736842105,0.5439419149901679,0.6526908067882748,6611,0.5439419149901679
1,Meadows,0.9860900702382592,0.7686939717644533,0.8639256734336822,18629,0.7686939717644533
2,Gravel,0.9677581863979848,0.924001924001924,0.9453740157480315,2079,0.924001924001924
3,Trees,0.3315336013785181,0.9480946123521682,0.4912758532641076,3044,0.9480946123521682
4,Painted metal sheets,0.930780559646539,0.9539622641509434,0.9422288483041371,1325,0.9539622641509434
5,Bare Soil,0.9373784519642162,0.9622679177480535,0.9496601320066989,5009,0.9622679177480535
6,Bitumen,0.5906379072969252,0.982442748091603,0.7377472055030094,1310,0.982442748091603
7,Self-Blocking Bricks,0.9802276812462553,0.8935008192244676,0.9348571428571428,3662,0.8935008192244676
8,Shadows,0.7851929092805006,0.8122977346278317,0.7985153764581124,927,0.8122977346278317
