class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1994,1.0
1,Brocoli_green_weeds_2,1.0,0.9994610617084344,0.9997304582210242,3711,0.9994610617084344
2,Fallow,1.0,1.0,1.0,1961,1.0
3,Fallow_rough_plow,0.8518518518518519,0.9506889050036258,0.8985606579849211,1379,0.9506889050036258
4,Fallow_smooth,0.974006683995544,0.9849793466015772,0.979462285287528,2663,0.9849793466015772
5,Stubble,0.9954556930068165,0.9997464503042597,0.9975964579380139,3944,0.9997464503042597
6,Celery,1.0,0.9862514029180696,0.9930781183783021,3564,0.9862514029180696
7,Grapes_untrained,0.9022393450517698,0.6657782515991472,0.7661793272671505,11256,0.6657782515991472
8,Soil_vinyard_develop,0.988656334877776,1.0,0.9942958142524303,6188,1.0
9,Corn_senesced_green_weeds,0.9990234375,0.9405455102666258,0.9689029202841357,3263,0.9405455102666258
10,Lettuce_romaine_4wk,0.9391771019677997,0.9971509971509972,0.9672961768770152,1053,0.9971509971509972
11,Lettuce_romaine_5wk,0.9937629937629938,1.0,0.9968717413972888,1912,1.0
12,Lettuce_romaine_6wk,0.8331771321462043,0.9866814650388457,0.9034552845528455,901,0.9866814650388457
13,Lettuce_romaine_7wk,0.9369747899159664,0.8454976303317535,0.8888888888888888,1055,0.8454976303317535
14,Vinyard_untrained,0.6278791504636554,0.8681924720805184,0.7287351001041547,7253,0.8681924720805184
15,Vinyard_vertical_trellis,0.9927374301675977,0.9916294642857143,0.9921831379117811,1792,0.9916294642857143
