class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1994,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3711,1.0
2,Fallow,0.9984725050916496,1.0,0.999235668789809,1961,1.0
3,Fallow_rough_plow,0.7952710495963091,1.0,0.8859620944426598,1379,1.0
4,Fallow_smooth,1.0,0.8674427337589186,0.9290166901266841,2663,0.8674427337589186
5,Stubble,0.9167828916782892,1.0,0.9565850109143827,3944,1.0
6,Celery,1.0,0.8995510662177328,0.9471196454948302,3564,0.8995510662177328
7,Grapes_untrained,0.8738251463025359,0.8755330490405118,0.8746782639566877,11256,0.8755330490405118
8,Soil_vinyard_develop,0.9927803625862346,1.0,0.9963771032928106,6188,1.0
9,Corn_senesced_green_weeds,0.9904792129482703,0.9564817652467055,0.9731836607421266,3263,0.9564817652467055
10,Lettuce_romaine_4wk,0.8595918367346939,1.0,0.9244951712028094,1053,1.0
11,Lettuce_romaine_5wk,0.9838187702265372,0.9539748953974896,0.9686670207116304,1912,0.9539748953974896
12,Lettuce_romaine_6wk,0.9764309764309764,0.9655937846836848,0.9709821428571429,901,0.9655937846836848
13,Lettuce_romaine_7wk,0.9901960784313726,0.957345971563981,0.9734939759036144,1055,0.957345971563981
14,Vinyard_untrained,0.8067552602436323,0.803529573969392,0.8051391862955032,7253,0.803529573969392
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1792,1.0
