0,1,2,3,4,5,6,7,8
4308,0,322,1074,0,0,0,765,142
57,17076,0,165,0,326,0,116,889
0,0,1948,0,0,0,0,108,23
200,91,48,2448,0,2,0,227,28
0,0,0,0,1325,0,0,0,0
0,0,0,0,0,5009,0,0,0
0,0,0,0,0,0,1310,0,0
56,0,0,169,0,0,0,3437,0
2,0,20,44,201,13,38,2,607
