shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
1,1,1,3.281372308731079,0.0625,3.056885980424427,0.027210884353741496,0.037500000000000006,-0.035313238770685595,0.023809523809523808,0.02202785876255264
1,1,2,3.1844611167907715,0.0625,3.0000641491948343,0.034013605442176874,0.05,-0.027718970016247235,0.025122549019607844,0.021675336801387224
1,1,3,3.090543746948242,0.0625,2.9444492560665623,0.061224489795918366,0.0875,0.0018205973527530839,0.05038402000476304,0.045888800864475346
1,1,4,2.9994053840637207,0.0625,2.889906831339103,0.06802721088435375,0.09375,0.009053781429906982,0.057938965059708095,0.054111870312034585
1,1,5,2.9106197357177734,0.0625,2.8363998374160455,0.08163265306122448,0.12083333333333332,0.02390438247011939,0.09573658410732715,0.07144261213257232
1,1,6,2.8236982822418213,0.0625,2.783856571937094,0.08163265306122448,0.12083333333333332,0.024288313093072222,0.08752579979360166,0.06726760879790512
1,1,7,2.738288640975952,0.0625,2.732200745822621,0.08843537414965986,0.12708333333333333,0.031230020164265238,0.09808937088348853,0.07852345571433206
1,1,8,2.6541800498962402,0.0625,2.6813920744422344,0.09523809523809523,0.13333333333333333,0.03855421686746974,0.10304968834380598,0.08392244070515378
1,1,9,2.571228504180908,0.125,2.631432868996445,0.10884353741496598,0.14583333333333334,0.053012048192771166,0.12315202752509254,0.10580253777322077
1,1,10,2.4893321990966797,0.25,2.582343951374495,0.14285714285714285,0.19166666666666668,0.08951482082288764,0.16441173316173316,0.13801264821672982
1,1,11,2.4084484577178955,0.375,2.5341421649569558,0.17006802721088435,0.21666666666666667,0.1184624459300041,0.19198346698346697,0.1680226986349435
1,1,12,2.328589916229248,0.375,2.486835478114433,0.23809523809523808,0.29444444444444445,0.19083894431611548,0.25114868952427,0.22269440752096972
1,1,13,2.2498064041137695,0.4375,2.4404292625634847,0.2653061224489796,0.32152777777777775,0.21962249311836413,0.26172043646298915,0.23271809284057574
1,1,14,2.172161817550659,0.4375,2.3949329431365136,0.29931972789115646,0.35416666666666663,0.2559339525283799,0.2805963773069036,0.25753429647092374
1,1,15,2.0957112312316895,0.5625,2.350368478671223,0.35374149659863946,0.4048611111111111,0.31332054875350335,0.32241148101670725,0.3019700707723359
1,1,16,2.0204739570617676,0.5625,2.3067743226784425,0.4013605442176871,0.44930555555555557,0.36335449579211576,0.3562055093263028,0.3402869763368196
1,1,17,1.9464186429977417,0.5625,2.264199568300831,0.4217687074829932,0.46875,0.3849069607167471,0.3684523809523809,0.35276967930029157
1,1,18,1.8734649419784546,0.5625,2.222685617654502,0.42857142857142855,0.47500000000000003,0.3922031896042528,0.37020441729323306,0.3572843673810376
1,1,19,1.8015223741531372,0.625,2.182253050966328,0.43537414965986393,0.48125,0.399438865918488,0.37407346491228066,0.3614955756738786
1,1,20,1.730544924736023,0.625,2.1429060202877537,0.4421768707482993,0.48750000000000004,0.4065284821032936,0.3764997071483055,0.3635201950454367
1,1,21,1.6605641841888428,0.6875,2.1046467135552644,0.46258503401360546,0.50625,0.4279028523572589,0.3973186643078284,0.38462608100884466
1,1,22,1.5916895866394043,0.6875,2.06748193056405,0.4965986394557823,0.5375000000000001,0.46448087431693996,0.4436119131220255,0.4406357323689016
1,1,23,1.5240821838378906,0.875,2.0314239782540975,0.5034013605442177,0.54375,0.4717696283534334,0.4535657428320472,0.45214459656620953
1,1,24,1.4579296112060547,0.875,1.9964875193680225,0.5170068027210885,0.55625,0.48616581331232767,0.4680745144947931,0.46719089549695475
1,1,25,1.3934149742126465,0.875,1.9626865095021773,0.5374149659863946,0.575,0.5077317049148036,0.49141984407561035,0.4912631875211644
1,1,26,1.3306910991668701,0.875,1.930030582713432,0.5374149659863946,0.575,0.507561948864476,0.49588560304504575,0.4945175336026414
1,1,27,1.2698602676391602,0.875,1.8985225805619947,0.5850340136054422,0.61875,0.5580799369178453,0.5494945754331482,0.5509197516862253
1,1,28,1.2109706401824951,0.875,1.8681576519596332,0.6054421768707483,0.6375,0.579689425684003,0.5705940992292444,0.5718929038723466
1,1,29,1.1540231704711914,1.0,1.8389244395859388,0.6122448979591837,0.64375,0.5869157957010451,0.5743778997032716,0.5758796605875482
1,1,30,1.0989876985549927,1.0,1.8108066450170919,0.6326530612244898,0.6625,0.6085219707057257,0.5926067296968074,0.5943600197641861
1,1,31,1.0458217859268188,1.0,1.7837853650657498,0.6462585034013606,0.6749999999999999,0.622890971879625,0.6031248472002191,0.6042384522116461
1,1,32,0.9944827556610107,1.0,1.7578398605593208,0.6394557823129252,0.66875,0.6156578363178926,0.5961860031141976,0.5968176344221646
1,1,33,0.9449347257614136,1.0,1.7329470665276456,0.6462585034013606,0.675,0.622890971879625,0.6010188689393494,0.6019462309753253
1,1,34,0.8971500992774963,1.0,1.709083085968381,0.6530612244897959,0.6812499999999999,0.6300518134715025,0.6086802499559936,0.6081047897654631
1,1,35,0.8511096239089966,1.0,1.6862219961322085,0.6530612244897959,0.6812499999999999,0.6300518134715025,0.6086802499559936,0.6081047897654631
1,1,36,0.806801974773407,1.0,1.6643377169459856,0.6530612244897959,0.6812499999999999,0.6300518134715025,0.6086802499559936,0.6081047897654631
1,1,37,0.764223575592041,1.0,1.643402479943775,0.6530612244897959,0.6812499999999999,0.6301795580110496,0.6152766426936908,0.6168543956756725
1,1,38,0.7233797311782837,1.0,1.6233878273542235,0.6530612244897959,0.6812499999999999,0.6301795580110496,0.6152766426936908,0.6168543956756725
1,1,39,0.684281051158905,1.0,1.6042651286741503,0.6530612244897959,0.6812499999999999,0.6301795580110496,0.6152766426936908,0.6168543956756725
1,1,40,0.6469430327415466,1.0,1.5860056937957296,0.6530612244897959,0.6812499999999999,0.6301795580110496,0.6152766426936908,0.6168543956756725
1,1,41,0.6113801598548889,1.0,1.5685832013889236,0.6530612244897959,0.6812499999999999,0.6301795580110496,0.6152766426936908,0.6168543956756725
1,1,42,0.5776016712188721,1.0,1.5519752490277192,0.6598639455782312,0.6875,0.6374309392265194,0.6210569583924848,0.6231458957559924
1,1,43,0.5456047058105469,1.0,1.5361646632758938,0.6598639455782312,0.6812499999999999,0.6373235961709267,0.6177035022599904,0.6229626331296764
