dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,10,1,1,2.271931701236301,2.2270345369974773,0.22448595563570659,0.15555555555555556,2.009082465701633,0.3111111111111111,0.3111111111111111,0.22499999999999987,0.25785440613026817,0.2578544061302682
pavia_university,10,1,2,1.8980985985861885,1.8588860750198364,0.19606268753608067,0.37777777777777777,1.698283510737949,0.5,0.5000000000000001,0.4375,0.4622193805058255,0.46221938050582545
pavia_university,10,1,3,1.5767681492699517,1.5412872076034545,0.17740471280283399,0.5333333333333333,1.4307623068491617,0.6,0.6,0.55,0.5679642797289857,0.5679642797289856
pavia_university,10,1,4,1.3015662802590264,1.2718031975958082,0.14881552226013608,0.7444444444444445,1.205220111211141,0.7111111111111111,0.7111111111111111,0.675,0.6922128553707502,0.6922128553707501
pavia_university,10,1,5,1.0732854684193929,1.045954121483697,0.13665680090586343,0.7888888888888889,1.0242104901207818,0.7555555555555555,0.7555555555555555,0.725,0.7465425791449183,0.7465425791449183
pavia_university,10,1,6,0.892239597108629,0.8665697521633572,0.12834922969341278,0.8555555555555555,0.8828235546747843,0.8222222222222222,0.8222222222222223,0.7999999999999999,0.8217544982250864,0.8217544982250865
pavia_university,10,1,7,0.7507988346947564,0.7262339287334019,0.12282452152834998,0.8777777777777778,0.7733098798327975,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,10,1,8,0.6340067320399814,0.6100267105632358,0.11990013093584113,0.9222222222222223,0.6913292752371893,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,10,1,9,0.5406145526303185,0.5174086213111877,0.11602970622479916,0.9333333333333333,0.6293000300725301,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,10,1,10,0.4689427733421326,0.4461536188920339,0.11394577804538938,0.9333333333333333,0.5801973713768853,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
