shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
5,0,1,2.689413833618164,0.05,2.7794291660703463,0.11724137931034483,0.13020833333333334,0.06413876563130294,0.09122474747474749,0.09192615813305469
5,0,2,2.5822051048278807,0.15,2.6948375405936407,0.15862068965517243,0.19322916666666667,0.10814217292664485,0.13278083864352963,0.1222358403846607
5,0,3,2.481215238571167,0.2375,2.615322099882981,0.2,0.23072916666666665,0.15131944094051175,0.1588191023535851,0.150330483362588
5,0,4,2.3850836753845215,0.3375,2.5387298419557767,0.2689655172413793,0.328125,0.22420755097920475,0.21342762930638348,0.18966053799393523
5,0,5,2.290050411224365,0.425,2.4627932121013774,0.30344827586206896,0.36875,0.2615842283063581,0.2517061930159816,0.22385602498371474
5,0,6,2.197480344772339,0.475,2.388382860709881,0.3310344827586207,0.39375,0.29075689576925023,0.27088058940812,0.2447766789188292
5,0,7,2.1089476108551026,0.5,2.316416835784912,0.3586206896551724,0.41874999999999996,0.3195236413180602,0.29409391406447316,0.26965152203282855
5,0,8,2.0187620162963866,0.525,2.2465970598418137,0.3793103448275862,0.4375,0.3414744915981228,0.30620827406809414,0.28301909169199657
5,0,9,1.9324207067489625,0.55,2.1780868760470686,0.4068965517241379,0.4625,0.37017021061669775,0.3495599750491054,0.3294717622873545
5,0,10,1.8477636575698853,0.6,2.1107749363471724,0.43448275862068964,0.48749999999999993,0.39897892129606216,0.38391761124034696,0.3660842229201052
5,0,11,1.7643951416015624,0.65,2.046625147194698,0.45517241379310347,0.5062500000000001,0.4206453570706049,0.4154364009248975,0.39963724072799556
5,0,12,1.6849414110183716,0.7125,1.9845037049260632,0.4896551724137931,0.5375,0.45712117379205663,0.4487591435379881,0.435780204363757
5,0,13,1.6074045658111573,0.775,1.9230310464727467,0.5241379310344828,0.5687500000000001,0.4936740890688258,0.47938550996815066,0.4717957051522621
5,0,14,1.5328451156616212,0.8125,1.8640358883759072,0.5517241379310345,0.59375,0.5227606461086637,0.5146035651449402,0.5089809281626995
5,0,15,1.457645344734192,0.8625,1.807712045209161,0.5724137931034483,0.6125,0.544579533941236,0.5360259342927016,0.531247007955165
5,0,16,1.3874662876129151,0.875,1.7522882856171706,0.593103448275862,0.6312500000000001,0.5663304100978355,0.566747092219742,0.5605214702519398
5,0,17,1.3189563035964966,0.9125,1.699484580960767,0.593103448275862,0.63125,0.5663304100978355,0.5724695832363507,0.5668359430978528
5,0,18,1.2540159463882445,0.9375,1.6487781557543524,0.6275862068965518,0.6625,0.6030418250950571,0.61424227247808,0.6123491827693074
5,0,19,1.1898199319839478,0.9625,1.5995722367845733,0.6482758620689655,0.6812499999999999,0.6248287758104611,0.6430734741711239,0.6418911172946944
5,0,20,1.129322600364685,0.975,1.5519376080611655,0.6827586206896552,0.7125,0.6612493651599798,0.6838856175903645,0.6820976203779944
5,0,21,1.0699163913726806,0.975,1.5061785944576922,0.7103448275862069,0.7375,0.6903757181351365,0.712294254658385,0.7053991049587988
5,0,22,1.0134125709533692,0.975,1.4628337654574164,0.7310344827586207,0.75625,0.7124625006355825,0.7334863126219213,0.7281381533912389
5,0,23,0.9600420475006104,0.975,1.421047042156088,0.7310344827586207,0.75625,0.7124625006355825,0.7334863126219213,0.7281381533912389
5,0,24,0.909607195854187,0.975,1.3807926235527828,0.7517241379310344,0.7749999999999999,0.7345807698174607,0.7518593623248944,0.7484118634083126
5,0,25,0.8605135798454284,0.9875,1.342520495940899,0.7517241379310344,0.7749999999999999,0.7345807698174607,0.7518593623248944,0.7484118634083126
5,0,26,0.8149736285209656,1.0,1.30623134909005,0.7586206896551724,0.78125,0.7419535262114201,0.7574423301611517,0.754572379641424
